name_x,year_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,make,model,year_y,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2015 Lexus RX 350,2015,Lexus,Gray,28227.0,Lexus of Brookfield,(262) 373-6622,4.9,184.0,58962.0,62,Gray,Light Gray,6-Speed Automatic,AWD,2T2BK1BA1FC292024,855,2015 LEXUS RX 350,Lexus,RX 350,2015.0,28000.0,58962.0,Gray,LIGHT GRAY,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Automatic,All Wheel Drive,1375
2007 Lexus RX 350 Base,2007,Lexus,Blue,10688.0,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,4.7,195.0,126931.0,66,Breakwater Blue Metallic,Ivory,5-Speed Automatic with Overdrive,All Wheel Drive,2T2HK31U17C021337,857,2007 Lexus RX 350 Base,Lexus,RX 350,2007.0,10688.0,126931.0,Breakwater Blue Metallic,Ivory,Ernie von Schledorn Buick GMC Volkswagen,888-231-8988,Automatic,All Wheel Drive,1391
2015 Lexus RX 350 Base,2015,Lexus,Black,28598.0,Heiser Toyota,(414) 375-4859,4.8,823.0,34405.0,67,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather,Automatic,All Wheel Drive,2T2BK1BA2FC257329,858,2015 Lexus RX 350,Lexus,RX 350,2015.0,28598.0,34405.0,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather,Heiser Chevrolet Cadillac of West Bend,888-417-1323 866-752-7864,Automatic,All Wheel Drive,1404
2015 Lexus NX 200t 200T,2015,Lexus,Silver,29111.0,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76.0,23832.0,68,Atomic Silver,Cream,6-Speed Automatic,AWD,JTJBARBZ5F2030000,859,2015 LEXUS NX 200t SUV I-4 cyl,Lexus,NX 200t,2015.0,29111.0,23832.0,Atomic Silver,CREME,Gordie Boucher Lincoln West Allis,888-450-6819,Automatic,All Wheel Drive,1418
2017 Lexus RX 350 F Sport,2017,Lexus,Black,47444.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,12317.0,73,Caviar,Black,8-Speed Automatic,AWD,2T2BZMCA3HC087903,860,2017 LEXUS RX 350 350 SUV,Lexus,RX 350,2017.0,47444.0,12317.0,Black,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,1464
2015 Lexus RX 350 Base,2015,Lexus,Beige,30000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,28609.0,74,Satin Cashmere Metallic,Saddle,6-Speed Automatic,AWD,2T2BK1BA9FC331152,862,2015 LEXUS RX,Lexus,RX 350,2015.0,30000.0,28609.0,Satin Cashmere,SADDLE TAN,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1480
2015 Lexus RX 350 Base,2015,Lexus,White,28000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,39409.0,74,Starfire Pearl,Parchment,6-Speed Automatic,FWD,2T2ZK1BA3FC187032,863,2015 LEXUS RX,Lexus,RX 350,2015.0,28000.0,39409.0,Starfire Pearl,PARCHMENT,Lexus of Milwaukee,(414) 386-1368,Automatic,Front Wheel Drive,1487
2017 Lexus RX 350 350,2017,Lexus,Gray,45800.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,7865.0,74,Nebula Gray Pearl,Gray,8-Speed Automatic,AWD,2T2BZMCA8HC095706,864,2017 LEXUS RX,Lexus,RX 350,2017.0,45800.0,7865.0,Nebula Gray Pearl,STRATUS GRAY,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1491
2017 Lexus RX 350 350,2017,Lexus,White,46500.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,5687.0,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0HC089608,865,2017 LEXUS RX,Lexus,RX 350,2017.0,46500.0,5687.0,Eminent White Pearl,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1490
2017 Lexus RX 350 350,2017,Lexus,Silver,45900.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,5792.0,74,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA2HC076052,866,2017 LEXUS RX,Lexus,RX 350,2017.0,45900.0,5792.0,Silver Lining Metallic,STRATUS GRAY,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1492
2016 Lexus CT 200h Base,2016,Lexus,Blue,26000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,11498.0,74,Ultrasonic Blue Mica,Black,Automatic CVT,FWD,JTHKD5BH0G2277676,867,2016 LEXUS CT,Lexus,CT 200h,2016.0,26000.0,11498.0,Ultrasonic Blue Mica w Black Roof,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,Front Wheel Drive,1522
2013 Lexus LS 460 L,2013,Lexus,Silver,37000.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,45526.0,74,Liquid Platinum,Black,8-Speed Automatic,AWD,JTHDL5EF1D5005508,874,2013 LEXUS LS,Lexus,LS 460,2013.0,37000.0,45526.0,Liquid Platinum,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1500
2015 Lexus RX 350 Base,2015,Lexus,Red,29000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,44402.0,74,Claret Mica,Parchment,6-Speed Automatic,AWD,2T2BK1BA4FC273290,876,2015 LEXUS RX,Lexus,RX 350,2015.0,29000.0,44402.0,Claret Mica,PARCHMENT,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1481
2015 Lexus RX 350 Base,2015,Lexus,Silver,24500.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,75039.0,74,Silver Lining Metallic,Black,6-Speed Automatic,AWD,2T2BK1BA3FC327307,877,2015 LEXUS RX,Lexus,RX 350,2015.0,24500.0,75039.0,Silver Lining Metallic,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1482
2015 Lexus RX 350 Base,2015,Lexus,Gray,29500.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,42760.0,74,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA5FC325638,878,2015 LEXUS RX,Lexus,RX 350,2015.0,29500.0,42760.0,Nebula Gray Pearl,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1483
2008 Lexus GX 470,2008,Lexus,Red,13000.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,161541.0,74,Salsa Red Pearl,Dark Gray,5-Speed Automatic,4WD,JTJBT20X580171358,880,2008 LEXUS GX,Lexus,GX 470,2008.0,13000.0,161541.0,Salsa Red Pearl,DARK GRAY,Lexus of Milwaukee,(414) 386-1368,Automatic,4-Wheel Drive,1503
2017 Lexus GX 460 Base,2017,Lexus,White,48000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,17667.0,74,Starfire Pearl,Sepia,6-Speed Automatic,4WD,JTJBM7FX0H5158263,881,2017 LEXUS GX,Lexus,GX 460,2017.0,48000.0,17667.0,Starfire Pearl,SEPIA,Lexus of Milwaukee,(414) 386-1368,Automatic,4-Wheel Drive,1511
2016 Lexus NX 200t 200T,2016,Lexus,Silver,31500.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,20239.0,74,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTJYARBZ6G2047092,882,2016 LEXUS NX,Lexus,NX 200t,2016.0,31500.0,20239.0,Silver Lining Metallic,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,Front Wheel Drive,1495
2013 Lexus GX 460 460,2013,Lexus,Black,27400.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,73696.0,74,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX7D5052094,884,2013 LEXUS GX,Lexus,GX 460,2013.0,27400.0,73696.0,Black Onyx,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,4-Wheel Drive,1507
2017 Lexus ES 350 Base,2017,Lexus,Black,37200.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,9586.0,74,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG3HU078597,886,2017 LEXUS ES,Lexus,ES 350,2017.0,37200.0,9586.0,Obsidian,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,Front Wheel Drive,1519
2017 Lexus RX 350 350,2017,Lexus,Gray,47000.0,Lexus of Milwaukee,(414) 973-2600,5.0,9.0,7180.0,74,Silver Gray,Gray,8-Speed Automatic,AWD,2T2BZMCA4HC076862,888,2017 LEXUS RX,Lexus,RX 350,2017.0,47000.0,7180.0,Silver Gray,STRATUS GRAY,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1488
2015 Lexus GX 460 Luxury,2015,Lexus,Red,45000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,11683.0,74,Claret Mica,Black,6-Speed Automatic,4WD,JTJJM7FX0F5115681,889,2015 LEXUS GX,Lexus,GX 460,2015.0,45000.0,11683.0,Claret Mica,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,4-Wheel Drive,1505
2015 Lexus RX 450h Base,2015,Lexus,Black,37500.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,18261.0,74,Stargazer Black,Black,Automatic CVT,AWD,2T2BC1BA9FC003873,890,2015 LEXUS RX,Lexus,RX 450h,2015.0,37500.0,18261.0,Stargazer Black,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1478
2016 Lexus GX 460 Luxury,2016,Lexus,Red,49000.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,13407.0,74,Claret Mica,Black,6-Speed Automatic,4WD,JTJJM7FX2G5121189,891,2016 LEXUS GX,Lexus,GX 460,2016.0,49000.0,13407.0,Claret Mica,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,4-Wheel Drive,1506
2017 Lexus ES 350 Base,2017,Lexus,Black,36500.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,9822.0,74,Caviar,Black,6-Speed Automatic,FWD,58ABK1GGXHU073588,892,2017 LEXUS ES,Lexus,ES 350,2017.0,36500.0,9822.0,Caviar,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,Front Wheel Drive,1520
2017 Lexus NX 200t 200T,2017,Lexus,Gray,36500.0,Lexus of Milwaukee,(414) 375-4932,5.0,9.0,6113.0,74,Nebula Gray Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ0H2105396,893,2017 LEXUS NX,Lexus,NX 200t,2017.0,36500.0,6113.0,Nebula Gray Pearl,CREME,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive,1497
2015 Lexus RX 350 350,2015,Lexus,Black,29798.0,Kayser Ford Lincoln,(608) 807-5359,4.7,399.0,44997.0,2,Obsidian Black,Black,Automatic,AWD,2T2BK1BA6FC279141,895,2015 LEXUS RX 350 350 SUV,Lexus,RX 350,2015.0,29798.0,44997.0,Obsidian,BLACK,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,1078
2007 Lexus ES 350,2007,Lexus,Silver,8764.0,Kayser Ford Lincoln,(608) 807-5359,4.7,399.0,119199.0,2,Silver,Cashmere,6-Speed Automatic,FWD,JTHBJ46G172098101,896,2007 LEXUS ES 350 Base Sedan,Lexus,ES 350,2007.0,8764.0,119199.0,Silver,CASHMERE,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,Front Wheel Drive,1080
2015 Lexus GS 350,2015,Lexus,Black,27998.0,CarMax Madison,(608) 286-3923,4.3,3.0,44506.0,5,Black,Black,6-Speed Automatic w/OD,AWD,JTHCE1BL3FA003178,897,2015 Lexus GS 350,Lexus,GS 350,2015.0,27998.0,45000.0,Black,Black,Carmax Madison,608-286-3969,Automatic,All Wheel Drive,1189
2017 Lexus NX 200t NX,2017,Lexus,Silver,33950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,14513.0,6,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ2H2105545,898,2017 Lexus NX,Lexus,NX 200t,2017.0,33500.0,14513.0,ATOMIC SILVER,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1143
2015 Lexus GS 350,2015,Lexus,Gray,32950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,27890.0,6,Nebula Gray Pearl,Flaxen,6-Speed Automatic,AWD,JTHCE1BLXFA002397,900,2015 Lexus GS 350,Lexus,GS 350,2015.0,32950.0,27890.0,NEBULA GRAY PEARL,FLAXEN,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1112
2017 Lexus RX 350,2017,Lexus,Black,43500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,14513.0,6,Caviar,Gray,8-Speed Automatic,AWD,2T2BZMCA9HC081930,901,2017 Lexus RX,Lexus,RX 350,2017.0,43500.0,14513.0,CAVIAR,STRATUS GRAY,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1136
2007 Lexus RX 350,2007,Lexus,Beige,9500.0,Lexus of Madison,(608) 478-2660,5.0,68.0,157938.0,6,Bamboo Pearl,Ivory,5-Speed Automatic,AWD,2T2HK31U57C008042,902,2007 Lexus RX 350,Lexus,RX 350,2007.0,9500.0,157938.0,BAMBOO PEARL,IVORY,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1156
2015 Lexus GX 460 Base,2015,Lexus,Black,35950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,56478.0,6,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX9F5096648,904,2015 Lexus GX 460,Lexus,GX 460,2015.0,35950.0,56478.0,BLACK ONYX,ECRU,Lexus of Madison,877-510-3625 877-545-4105,Automatic,4-Wheel Drive,1111
2015 Lexus GX 460 Luxury,2015,Lexus,Gray,43500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,35674.0,6,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJJM7FX7F5117606,905,2015 Lexus GX 460,Lexus,GX 460,2015.0,43500.0,35674.0,NEBULA GRAY PEARL,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,4-Wheel Drive,1109
2012 Lexus ES 350 Base,2012,Lexus,Red,12950.0,Lexus of Madison,(608) 478-2660,5.0,68.0,120384.0,6,Matador Red Mica,Parchment,6-Speed Automatic,FWD,JTHBK1EG7C2496971,906,2012 Lexus ES 350,Lexus,ES 350,2012.0,12950.0,120384.0,MATADOR RED MICA,PARCHMENT,Lexus of Madison,877-510-3625 877-545-4105,Automatic,Front Wheel Drive,1155
2017 Lexus RX 350,2017,Lexus,White,46950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,16531.0,6,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA9HC101366,907,2017 Lexus RX,Lexus,RX 350,2017.0,46950.0,16531.0,EMINENT WHITE PEARL,PARCHMENT,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1137
2017 Lexus NX 200t NX,2017,Lexus,Silver,32950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,8744.0,6,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ0H2101140,909,2017 Lexus NX,Lexus,NX 200t,2017.0,32950.0,8744.0,ATOMIC SILVER,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1145
2010 Lexus RX 350 Base,2010,Lexus,Black,13500.0,Lexus of Madison,(608) 478-2660,5.0,68.0,149147.0,6,Obsidian Black,Black,6-Speed Automatic,AWD,2T2BK1BA5AC024148,910,2010 Lexus RX 350,Lexus,RX 350,2010.0,13500.0,149147.0,OBSIDIAN,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1120
2015 Lexus RX 350 Base,2015,Lexus,Red,28950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,50584.0,6,Fire Agate Pearl,Parchment,6-Speed Automatic,AWD,JTJBK1BA8F2465716,911,2015 Lexus RX 350,Lexus,RX 350,2015.0,28950.0,50584.0,FIRE AGATE PEARL,PARCHMENT,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1135
2015 Lexus RX 350 Base,2015,Lexus,Red,30750.0,Lexus of Madison,(608) 478-2660,5.0,68.0,32165.0,6,Claret Mica,Black,6-Speed Automatic,AWD,2T2BK1BA5FC260192,912,2015 Lexus RX 350,Lexus,RX 350,2015.0,30750.0,32165.0,CLARET MICA,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1132
2013 Lexus RX 350 Base,2013,Lexus,Beige,24500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,68191.0,6,Satin Cashmere Metallic,Parchment,6-Speed Automatic,AWD,2T2BK1BA5DC187029,913,2013 Lexus RX 350,Lexus,RX 350,2013.0,24500.0,68191.0,SATIN CASHMERE METALLIC,PARCHMENT,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1129
2013 Lexus GX 460,2013,Lexus,Brown,27950.0,Lexus of Madison,(608) 478-2660,5.0,68.0,73907.0,6,Knights Armor Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX0D5054401,915,2013 Lexus GX 460,Lexus,GX 460,2013.0,27950.0,73907.0,KNIGHT'S ARMOR PEARL,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,4-Wheel Drive,1153
2015 Lexus NX 200t,2015,Lexus,Silver,30990.0,Lexus of Madison,(608) 478-2657,5.0,68.0,16730.0,6,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTJYARBZ1F2002270,916,2015 Lexus NX 200t,Lexus,NX 200t,2015.0,30990.0,16730.0,SILVER LINING METALLIC,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,Front Wheel Drive,1141
2018 Lexus NX 300,2018,Lexus,Black,38500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,902.0,6,Caviar,Black,6-Speed Automatic,AWD,JTJBARBZ6J2150199,917,2018 Lexus NX,Lexus,NX 300,2018.0,38500.0,902.0,CAVIAR,BLACK,Lexus of Madison,877-510-3625 877-545-4105,,4-Wheel Drive,1147
2015 Lexus RX 450h Base,2015,Lexus,White,31500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,52902.0,6,Starfire Pearl,Saddle,Automatic CVT,AWD,2T2BC1BA6FC006262,918,2015 Lexus RX 450h,Lexus,RX 450h,2015.0,31500.0,52902.0,STARFIRE PEARL,SADDLE TAN,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1118
2016 Lexus NX 200t F Sport,2016,Lexus,Silver,32500.0,Lexus of Madison,(608) 478-2660,5.0,68.0,30417.0,6,Atomic Silver,Red,6-Speed Automatic,AWD,JTJBARBZ3G2061215,921,2016 Lexus NX 200t,Lexus,NX 200t,2016.0,32500.0,30417.0,ATOMIC SILVER,RIOJA RED,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1127
2015 Lexus RC 350 Base,2015,Lexus,Silver,31950.0,Lexus of Madison,(608) 478-2657,5.0,68.0,27031.0,6,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTHSE5BC3F5003547,923,2015 Lexus RC 350,Lexus,RC 350,2015.0,31950.0,27031.0,SILVER LINING METALLIC,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1139
2015 Lexus CT 200h Base,2015,Lexus,White,24500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,10636.0,6,Eminent White,Black,Automatic CVT,FWD,JTHKD5BHXF2232324,924,2015 Lexus CT 200h,Lexus,CT 200h,2015.0,24500.0,10636.0,EMINENT WHITE,BLACK,Lexus of Madison,877-510-3625 877-545-4105,Automatic,Front Wheel Drive,1116
2017 Lexus NX 200t NX,2017,Lexus,Gray,35500.0,Lexus of Madison,(608) 478-2657,5.0,68.0,8684.0,6,Nebula Gray Pearl,Flaxen,6-Speed Automatic,AWD,JTJBARBZ0H2100912,927,2017 Lexus NX,Lexus,NX 200t,2017.0,35500.0,8684.0,NEBULA GRAY PEARL,FLAXEN,Lexus of Madison,877-510-3625 877-545-4105,Automatic,All Wheel Drive,1142
2015 Lexus RX 350 Base,2015,Lexus,Red,29800.0,Zimbrick Hyundai Eastside,(608) 338-1462,4.9,303.0,40224.0,7,Claret Mica,Saddle Tan,AUTOMATIC,All Wheel Drive,2T2BK1BA0FC271438,928,2015 Lexus RX 350 AWD 4dr,Lexus,RX 350,2015.0,29800.0,40224.0,Claret Mica,Saddle Tan,Zimbrick Inc,608-620-7188,Automatic,All Wheel Drive,1090
2016 Lexus RX 350 350,2016,Lexus,White,39800.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,7537.0,12,Ultra White,Brown,8-Speed Automatic,AWD,2T2BZMCA5GC036272,929,2016 Lexus RX 350 350,Lexus,RX 350,2016.0,39800.0,7537.0,Ultra White,Noble Brown,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Automatic,All Wheel Drive,1207
2015 Lexus RX 350 Base,2015,Lexus,Gray,26000.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,61823.0,12,Nebula Gray Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA7FC290407,930,2015 Lexus RX 350 350,Lexus,RX 350,2015.0,26000.0,61823.0,Nebula Gray Pearl,Light Gray,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Automatic,All Wheel Drive,1205
2015 Lexus RX 350 Base,2015,Lexus,Blue,26200.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,50153.0,12,Deep Sea Mica,Saddle,6-Speed Automatic,AWD,2T2BK1BA5FC313523,931,2015 Lexus RX 350 350,Lexus,RX 350,2015.0,26200.0,50153.0,Deep Sea Mica,Saddle Tan,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Automatic,All Wheel Drive,1206
2015 Lexus RX 350 Base,2015,Lexus,Gray,25789.0,Kearns Motor Car Co.,(920) 541-2495,4.7,256.0,59698.0,31,Nebula Gray Pearl,Beige,6-SPEED A/T,All Wheel Drive,2T2BK1BA6FC274716,932,2015 Lexus RX 350,Lexus,RX 350,2015.0,25789.0,59698.0,Gray,Saddle Tan,Kearns Motor Car,920-674-6777,Automatic,All Wheel Drive,1214
2007 Lexus ES 350,2007,Lexus,Black,8900.0,Janesville Nissan,(608) 423-5415,4.6,46.0,124258.0,31,Black,Light Gray,6-Speed Automatic,FWD,JTHBJ46G072010946,933,Used 2007 Lexus ES 350,Lexus,ES 350,2007.0,8900.0,124258.0,Black,Cashmere,Brodhead Chevrolet Buick,608-897-2166,Automatic,Front Wheel Drive,1213
2015 Lexus RX 350 Base,2015,Lexus,Silver,27997.0,Don Larson Chevrolet Buick Cadillac GMC,(608) 360-9937,4.4,41.0,30431.0,36,Silver Lining Metallic,Black,6-Speed Automatic,AWD,2T2BK1BA8FC286804,934,Used 2015 Lexus RX 350 AWD 4dr,Lexus,RX 350,2015.0,27997.0,30431.0,Silver Lining Metallic,Black,Don Larson Chevrolet Buick Cadillac GMC,(608) 448-3364,Automatic,All Wheel Drive,1216
2014 Lexus RX 350 350,2014,Lexus,White,30950.0,Kunes Country Chevrolet Cadillac of Delavan,(262) 586-4283,4.7,720.0,47823.0,49,White,Parchment,Automatic,AWD,2T2BK1BA3EC251120,935,Used 2014 Lexus RX 350 AWD 4dr,Lexus,RX 350,2014.0,30950.0,47823.0,White,,Kunes Country Chevrolet Cadillac,(262) 725-4971,Automatic,All Wheel Drive,1229
2015 Lexus IS 250 Base,2015,Lexus,Beige,21635.0,Kunes Country Chrysler Dodge Jeep Ram of Elkhorn,(262) 607-8408,4.8,278.0,65596.0,51,Beige,Tan,6-SPEED A/T,All Wheel Drive,JTHCF1D26F5022267,936,2015 Lexus IS 250,Lexus,IS 250,2015.0,21635.0,65596.0,Beige,Parchment,Kunes Country Ford Lincoln,888-446-6028 888-439-7059,Automatic,All Wheel Drive,1228
2014 Lexus ES 300h Base,2014,Lexus,White,22589.0,Napleton Cadillac Rockford,(815) 552-1411,4.8,480.0,46591.0,58,Starfire Pearl,Light Gray,Automatic CVT,FWD,JTHBW1GG4E2062902,937,Used 2014 Lexus ES 300h Hybrid,Lexus,ES 300h,2014.0,22589.0,46591.0,Starfire Pearl,Light Gray,Napleton Auto Group,815-398-0505,Automatic,Front Wheel Drive,1272
2015 Lexus RC 350 Base,2015,Lexus,White,33998.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,12608.0,60,Starfire Pearl,Black,8-Speed Automatic,RWD,JTHHE5BC5F5006301,938,Used 2015 Lexus RC 350,Lexus,RC 350,2015.0,33998.0,12608.0,Starfire Pearl,Black Linear Leather Espresso Wedgewood Trim,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,Rear Wheel Drive,1283
2015 Lexus RX 350 Base,2015,Lexus,White,27000.0,Van Horn Ford of Lomira,(888) 637-0659,4.9,8.0,51571.0,60,Starfire Pearl,Parchment,6-Speed Automatic,AWD,2T2BK1BA7FC275518,939,2015 LEXUS RX 350 SUV V6 DOHC Dual VVT-i 24V,Lexus,RX 350,2015.0,27000.0,51571.0,White,,Van Horn Ford Lomira,,Automatic,All Wheel Drive,1318
2017 Lexus ES 350 Base,2017,Lexus,Blue,34410.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,15161.0,60,Nightfall Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG1HU050331,940,Used 2017 Lexus ES 350,Lexus,ES 350,2017.0,34410.0,15161.0,Nightfall Mica,Parchment,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,Front Wheel Drive,1282
2016 Lexus RX 350 350,2016,Lexus,Blue,40533.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,26299.0,60,Nightfall Mica,Black,8-Speed Automatic,AWD,2T2BZMCA9GC015019,941,Used 2016 Lexus RX 350,Lexus,RX 350,2016.0,40533.0,26299.0,Nightfall Mica,Black Nuluxe With Striated Black Trim,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,All Wheel Drive,1281
2015 Lexus RX 350 4DR AWD w/ Navi & Moonroof,2015,Lexus,Silver,19500.0,Wilde Honda,(262) 226-8570,4.5,631.0,100322.0,60,Silver,,6-Speed Automatic w/OD,AWD,2T2BK1BA9FC323097,942,2015 LEXUS RX 350 SUV,Lexus,RX 350,2015.0,19500.0,100322.0,Silver Lining,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,1299
2013 Lexus RX 450h 4DR AWD w/ Navi & Moonroof,2013,Lexus,White,23500.0,Wilde Honda,(262) 226-8570,4.5,631.0,69988.0,60,Starfire Pearl,,1-Speed Continuously Variable Ratio,AWD,JTJBC1BA1D2451120,943,2013 LEXUS RX 450h Base SUV,Lexus,RX 450h,2013.0,23500.0,69988.0,Starfire Pearl,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,1303
2012 Lexus RX 350 AWD,2012,Lexus,Black,22968.0,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,552.0,64156.0,60,Obsidian,Parchment,6-Speed Automatic w/manual shift,AWD/All-Wheel Drive,2T2BK1BA3CC122887,944,2012 LEXUS RX 350 AWD,Lexus,RX 350,2012.0,,64156.0,Obsidian,PARCHMENT,Wilde Chrysler Jeep Dodge Subaru,877-437-4505,Automatic,All Wheel Drive,1295
