name_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,year,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,White,73945.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,5167.0,74,Designo Diamond White Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE4HA970698,460,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,73945.0,5167.0,Polar White,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1330
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Black,72549.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,6058.0,74,Obsidian Black Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EEXHA949712,461,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,72549.0,6058.0,Black,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1004
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Black,72549.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,6058.0,74,Obsidian Black Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EEXHA949712,461,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,72549.0,6058.0,Black,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1329
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,71896.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5015.0,74,Gray Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGDF6EE6HA977703,462,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,71896.0,5015.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1002
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Gray,71896.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5015.0,74,Gray Metallic,Black,9-SPEED A/T,All Wheel Drive,4JGDF6EE6HA977703,462,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,71896.0,5015.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1327
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Blue,71599.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,7770.0,74,Lunar Blue Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE7HA907580,463,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,71599.0,7770.0,Lunar,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1006
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,Blue,71599.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,7770.0,74,Lunar Blue Metallic,beige,9-SPEED A/T,All Wheel Drive,4JGDF6EE7HA907580,463,2017 Mercedes-Benz GLS-Class GLS 450 SUV,2017,71599.0,7770.0,Lunar,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1331
2015 Mercedes-Benz  ML350W4,Mercedes-Benz,Black,33900.0,Zimbrick European,,5.0,7.0,35549.0,2,Black,Black Mb-Tex,AUTOMATIC,AWD,4JGDA5HB2FA498007,464,2015 Mercedes-Benz 4MATIC 4dr ML 350,2015,33900.0,35549.0,Black,Black,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,774
2015 Mercedes-Benz  ML350W4,Mercedes-Benz,Black,33900.0,Zimbrick European,,5.0,7.0,35549.0,2,Black,Black Mb-Tex,AUTOMATIC,AWD,4JGDA5HB2FA498007,464,2015 Mercedes-Benz 4MATIC 4dr ML 350,2015,33900.0,35549.0,Black,Black,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,1099
2015 Mercedes-Benz  GL 450 4MATIC,Mercedes-Benz,White,43991.0,International Autos,(414) 939-8502,3.8,56.0,44847.0,68,Polar White,Almond Beige,7-Speed Automatic,AWD,4JGDF6EE2FA543789,469,2015 Mercedes-Benz GL-Class GL 450 4MATIC SUV,2015,43991.0,44847.0,Polar White,ALMOND BEIGE,International Alfa Romeo,,Automatic,All Wheel Drive,933
2015 Mercedes-Benz  GL 450 4MATIC,Mercedes-Benz,White,43991.0,International Autos,(414) 939-8502,3.8,56.0,44847.0,68,Polar White,Almond Beige,7-Speed Automatic,AWD,4JGDF6EE2FA543789,469,2015 Mercedes-Benz GL-Class GL 450 4MATIC SUV,2015,43991.0,44847.0,Polar White,ALMOND BEIGE,International Alfa Romeo,,Automatic,All Wheel Drive,1258
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,26492.0,International Autos,(414) 939-8502,3.8,56.0,43025.0,68,Polar White,Black,7-Speed Automatic,AWD,55SWF4KB5FU030747,471,2015 Mercedes-Benz C-Class C 300 4MATIC Sedan,2015,26492.0,43025.0,Polar White,Black,International Alfa Romeo,,Automatic,All Wheel Drive,940
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,26492.0,International Autos,(414) 939-8502,3.8,56.0,43025.0,68,Polar White,Black,7-Speed Automatic,AWD,55SWF4KB5FU030747,471,2015 Mercedes-Benz C-Class C 300 4MATIC Sedan,2015,26492.0,43025.0,Polar White,Black,International Alfa Romeo,,Automatic,All Wheel Drive,1265
2017 Mercedes-Benz CLA 250 CLA 250,Mercedes-Benz,Gray,42179.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,2208.0,74,Mountain Grey Metallic,Black/Green,7-SPEED A/T,All Wheel Drive,WDDSJ4GB0HN438493,473,2017 Mercedes-Benz CLA-Class CLA 250 Sedan,2017,42179.0,2208.0,Gray Metallic,BLACK/GREEN,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1055
2017 Mercedes-Benz CLA 250 CLA 250,Mercedes-Benz,Gray,42179.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,2208.0,74,Mountain Grey Metallic,Black/Green,7-SPEED A/T,All Wheel Drive,WDDSJ4GB0HN438493,473,2017 Mercedes-Benz CLA-Class CLA 250 Sedan,2017,42179.0,2208.0,Gray Metallic,BLACK/GREEN,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1380
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,57781.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4387.0,74,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA206992,476,2017 Mercedes-Benz E-Class E 300 Sedan,2017,57781.0,4387.0,Obsidian Black Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1042
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,57781.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4387.0,74,Obsidian Black Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA206992,476,2017 Mercedes-Benz E-Class E 300 Sedan,2017,57781.0,4387.0,Obsidian Black Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1367
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55553.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5353.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB5HA222458,477,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55553.0,5348.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1017
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55553.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5353.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB5HA222458,477,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55553.0,5348.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1342
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55085.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4320.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KBXHA203839,478,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55085.0,4320.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1025
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55085.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4320.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KBXHA203839,478,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55085.0,4320.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1350
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,51056.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,11025.0,74,Polar White,beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB1HA153560,479,2017 Mercedes-Benz E-Class E 300 Sedan,2017,51056.0,11025.0,Polar White,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1041
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,51056.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,11025.0,74,Polar White,beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB1HA153560,479,2017 Mercedes-Benz E-Class E 300 Sedan,2017,51056.0,11025.0,Polar White,BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1366
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,56499.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4499.0,74,Black,Macchiato Beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB9HA023218,480,2017 Mercedes-Benz E-Class E 300 Sedan,2017,56499.0,4499.0,Black,MACCHIATO BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1016
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,56499.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4499.0,74,Black,Macchiato Beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB9HA023218,480,2017 Mercedes-Benz E-Class E 300 Sedan,2017,56499.0,4499.0,Black,MACCHIATO BEIGE,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1341
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,52999.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4678.0,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB6HA238393,481,2017 Mercedes-Benz E-Class E 300 Sedan,2017,52999.0,4678.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1020
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,52999.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4678.0,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB6HA238393,481,2017 Mercedes-Benz E-Class E 300 Sedan,2017,52999.0,4678.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1345
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,57304.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,5356.0,74,Black,Macchiato Beige / Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB3HA152524,482,2017 Mercedes-Benz E-Class E 300 Sedan,2017,57304.0,5356.0,Black,MACCHIATO BEIGE / BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1026
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,57304.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,5356.0,74,Black,Macchiato Beige / Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB3HA152524,482,2017 Mercedes-Benz E-Class E 300 Sedan,2017,57304.0,5356.0,Black,MACCHIATO BEIGE / BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1351
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,54499.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4420.0,74,Polar White,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB6HA143509,483,2017 Mercedes-Benz E-Class E 300 Sedan,2017,54499.0,4420.0,Polar White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1024
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,54499.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4420.0,74,Polar White,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB6HA143509,483,2017 Mercedes-Benz E-Class E 300 Sedan,2017,54499.0,4420.0,Polar White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1349
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,55443.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4383.0,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB7HA213910,484,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55443.0,4383.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1022
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,55443.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,4383.0,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB7HA213910,484,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55443.0,4383.0,Black,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1347
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55499.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4163.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB3HA135206,485,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55499.0,4163.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1040
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,55499.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,4163.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB3HA135206,485,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55499.0,4163.0,Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1365
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,52559.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5915.0,74,Polar White,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA186131,486,2017 Mercedes-Benz E-Class E 300 Sedan,2017,52559.0,5915.0,Polar White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1015
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,52559.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5915.0,74,Polar White,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB0HA186131,486,2017 Mercedes-Benz E-Class E 300 Sedan,2017,52559.0,5915.0,Polar White,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1340
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,56892.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,5044.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB5HA229121,487,2017 Mercedes-Benz E-Class E 300 Sedan,2017,56892.0,5044.0,Selenite Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1021
2017 Mercedes-Benz  E 300,Mercedes-Benz,Gray,56892.0,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203.0,5044.0,74,Selenite Grey Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB5HA229121,487,2017 Mercedes-Benz E-Class E 300 Sedan,2017,56892.0,5044.0,Selenite Gray Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1346
2015 Mercedes-Benz  C300W4,Mercedes-Benz,White,25250.0,Zimbrick European,,5.0,7.0,41862.0,2,Polar White,Black Mb-Tex,AUTOMATIC,AWD,55SWF4KB7FU025792,490,2015 Mercedes-Benz 4dr Sdn C 300 4MATIC,2015,25250.0,41862.0,Polar White,Black,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,761
2015 Mercedes-Benz  C300W4,Mercedes-Benz,White,25250.0,Zimbrick European,,5.0,7.0,41862.0,2,Polar White,Black Mb-Tex,AUTOMATIC,AWD,55SWF4KB7FU025792,490,2015 Mercedes-Benz 4dr Sdn C 300 4MATIC,2015,25250.0,41862.0,Polar White,Black,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,1086
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,28769.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,29598.0,61,Designo Diamond White Metallic,Black,7-Speed Automatic,AWD,55SWF4KB9FU041041,492,2015 Mercedes-Benz C-Class C 300,2015,28769.0,,designo Diamond White Metallic,Sport Black,International Autos,414-543-3000,Automatic,All Wheel Drive,889
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,28769.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,29598.0,61,Designo Diamond White Metallic,Black,7-Speed Automatic,AWD,55SWF4KB9FU041041,492,2015 Mercedes-Benz C-Class C 300,2015,28769.0,,designo Diamond White Metallic,Sport Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1214
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,28769.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,29598.0,61,Designo Diamond White Metallic,Black,7-Speed Automatic,AWD,55SWF4KB9FU041041,498,2015 Mercedes-Benz C-Class C 300,2015,28769.0,,designo Diamond White Metallic,Sport Black,International Autos,414-543-3000,Automatic,All Wheel Drive,889
2015 Mercedes-Benz  C 300,Mercedes-Benz,White,28769.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,29598.0,61,Designo Diamond White Metallic,Black,7-Speed Automatic,AWD,55SWF4KB9FU041041,498,2015 Mercedes-Benz C-Class C 300,2015,28769.0,,designo Diamond White Metallic,Sport Black,International Autos,414-543-3000,Automatic,All Wheel Drive,1214
2017 Mercedes-Benz  E 300,Mercedes-Benz,Silver,55695.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5656.0,74,Iridium Silver Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB1HA181326,494,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55695.0,5656.0,Iridium Silver Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1023
2017 Mercedes-Benz  E 300,Mercedes-Benz,Silver,55695.0,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203.0,5656.0,74,Iridium Silver Metallic,Black,9-SPEED A/T,All Wheel Drive,WDDZF4KB1HA181326,494,2017 Mercedes-Benz E-Class E 300 Sedan,2017,55695.0,5656.0,Iridium Silver Metallic,BLACK,Umansky Motor Cars,877-650-2166,Automatic,All Wheel Drive,1348
2015 Mercedes-Benz  CLA 45 AMG 4MATIC,Mercedes-Benz,White,36881.0,Schlossmann Honda City,(888) 229-4007,4.3,43.0,37549.0,68,Citrus White,Black,7-Speed Automatic with Auto-Shift,AWD,WDDSJ5CB3FN209640,495,PRE-OWNED 2015 MERCEDES-BENZ CLA CLA 45 AMG,2015,37294.0,37549.0,Cirrus White - White,Black Leather,Schlossmann Dodge City of Milwaukee,888-460-9542,Automated Manual,All Wheel Drive,950
2015 Mercedes-Benz  CLA 45 AMG 4MATIC,Mercedes-Benz,White,36881.0,Schlossmann Honda City,(888) 229-4007,4.3,43.0,37549.0,68,Citrus White,Black,7-Speed Automatic with Auto-Shift,AWD,WDDSJ5CB3FN209640,495,PRE-OWNED 2015 MERCEDES-BENZ CLA CLA 45 AMG,2015,37294.0,37549.0,Cirrus White - White,Black Leather,Schlossmann Dodge City of Milwaukee,888-460-9542,Automated Manual,All Wheel Drive,1275
2001 Mercedes-Benz  S430,Mercedes-Benz,Black,7995.0,German Auto House,(608) 467-4941,5.0,1.0,78039.0,2,Black,Black,5-Speed Automatic,RWD,WDBNG70J61A202225,501,2001 Mercedes-Benz S430-Only 78K,2001,7995.0,78150.0,Black,Ash,German Auto House,,Automatic,Rear Wheel Drive,780
2001 Mercedes-Benz  S430,Mercedes-Benz,Black,7995.0,German Auto House,(608) 467-4941,5.0,1.0,78039.0,2,Black,Black,5-Speed Automatic,RWD,WDBNG70J61A202225,501,2001 Mercedes-Benz S430-Only 78K,2001,7995.0,78150.0,Black,Ash,German Auto House,,Automatic,Rear Wheel Drive,1105
2011 Mercedes-Benz  ML 350 BlueTEC,Mercedes-Benz,Black,12900.0,MSI Auto Sales,(608) 478-2670,3.9,12.0,128126.0,6,Black,Black,7-SPEED A/T,All Wheel Drive,4JGBB2FB6BA699179,503,2011 Mercedes-Benz M-Class ML350 BlueTEC,2011,12900.0,128126.0,White,Leather,MSI Auto Sales,608-833-3012,Automatic,All Wheel Drive,801
2011 Mercedes-Benz  ML 350 BlueTEC,Mercedes-Benz,Black,12900.0,MSI Auto Sales,(608) 478-2670,3.9,12.0,128126.0,6,Black,Black,7-SPEED A/T,All Wheel Drive,4JGBB2FB6BA699179,503,2011 Mercedes-Benz M-Class ML350 BlueTEC,2011,12900.0,128126.0,White,Leather,MSI Auto Sales,608-833-3012,Automatic,All Wheel Drive,1126
2016 Mercedes-Benz  GLE 450 AMG 4MATIC,Mercedes-Benz,Black,63991.0,International Autos,(414) 939-8502,3.8,56.0,23539.0,68,Black,Black,9-Speed Automatic,AWD,4JGED6EB2GA011900,505,2016 Mercedes-Benz GLE 450 AMG 4MATIC SUV,2016,63991.0,23539.0,Black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,929
2016 Mercedes-Benz  GLE 450 AMG 4MATIC,Mercedes-Benz,Black,63991.0,International Autos,(414) 939-8502,3.8,56.0,23539.0,68,Black,Black,9-Speed Automatic,AWD,4JGED6EB2GA011900,505,2016 Mercedes-Benz GLE 450 AMG 4MATIC SUV,2016,63991.0,23539.0,Black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,1254
2008 Mercedes-Benz  5.5L V8,Mercedes-Benz,Black,15900.0,MSI Auto Sales,(608) 478-2670,3.9,12.0,121701.0,6,Black,Black,7-SPEED A/T,All Wheel Drive,WDDNG86X38A161216,508,2008 Mercedes-Benz S-Class S550 4-MATIC,2008,15900.0,121701.0,Black,Leather,MSI Auto Sales,608-833-3012,Automatic,All Wheel Drive,800
2008 Mercedes-Benz  5.5L V8,Mercedes-Benz,Black,15900.0,MSI Auto Sales,(608) 478-2670,3.9,12.0,121701.0,6,Black,Black,7-SPEED A/T,All Wheel Drive,WDDNG86X38A161216,508,2008 Mercedes-Benz S-Class S550 4-MATIC,2008,15900.0,121701.0,Black,Leather,MSI Auto Sales,608-833-3012,Automatic,All Wheel Drive,1125
2012 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Other,21999.0,Lakeland Chevrolet Buick,(262) 912-6920,5.0,21.0,65697.0,25,,,7-Speed Automatic,AWD,WDCGG8HB0CF904697,509,Used 2012 Mercedes-Benz GLK-Class GLK 350 4MATIC,2012,18999.0,65697.0,,Almond/black,LAKELAND CHEVROLET BUICK,515-465-3564,Automatic,All Wheel Drive,813
2012 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Other,21999.0,Lakeland Chevrolet Buick,(262) 912-6920,5.0,21.0,65697.0,25,,,7-Speed Automatic,AWD,WDCGG8HB0CF904697,509,Used 2012 Mercedes-Benz GLK-Class GLK 350 4MATIC,2012,18999.0,65697.0,,Almond/black,LAKELAND CHEVROLET BUICK,515-465-3564,Automatic,All Wheel Drive,1138
2015 Mercedes-Benz  C300W4,Mercedes-Benz,Black,26900.0,Zimbrick European,,5.0,7.0,23045.0,2,Black,Black Mb-Tex,AUTOMATIC,AWD,55SWF4KB4FU031842,510,2015 Mercedes-Benz 4dr Sdn C 300 4MATIC,2015,26900.0,23045.0,Black,Black MB-Tex,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,760
2015 Mercedes-Benz  C300W4,Mercedes-Benz,Black,26900.0,Zimbrick European,,5.0,7.0,23045.0,2,Black,Black Mb-Tex,AUTOMATIC,AWD,55SWF4KB4FU031842,510,2015 Mercedes-Benz 4dr Sdn C 300 4MATIC,2015,26900.0,23045.0,Black,Black MB-Tex,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,1085
2016 Mercedes-Benz  GLE350W4,Mercedes-Benz,Silver,41900.0,Zimbrick European,,5.0,7.0,46165.0,2,Iridium Silver,Black Mb-Tex,AUTOMATIC,AWD,4JGDA5HB8GA635484,515,2016 Mercedes-Benz 4MATIC 4dr GLE 350,2016,41900.0,46165.0,Iridium Silver Metallic,Black MB-Tex,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,770
2016 Mercedes-Benz  GLE350W4,Mercedes-Benz,Silver,41900.0,Zimbrick European,,5.0,7.0,46165.0,2,Iridium Silver,Black Mb-Tex,AUTOMATIC,AWD,4JGDA5HB8GA635484,515,2016 Mercedes-Benz 4MATIC 4dr GLE 350,2016,41900.0,46165.0,Iridium Silver Metallic,Black MB-Tex,Zimbrick European,(608) 258-4000,Automatic,All Wheel Drive,1095
2018 Mercedes-Benz GLC 300 Base 4MATIC,Mercedes-Benz,Blue,52465.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Lunar Blue Metallic,Black,9-Speed Automatic,AWD,WDC0G4KB6JV068044,517,2018 Mercedes-Benz GLC 300 4MATIC SUV,2018,52465.0,13.0,Lunar Blue Metallic,BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,Automatic,,922
2018 Mercedes-Benz GLC 300 Base 4MATIC,Mercedes-Benz,Blue,52465.0,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39.0,,61,Lunar Blue Metallic,Black,9-Speed Automatic,AWD,WDC0G4KB6JV068044,517,2018 Mercedes-Benz GLC 300 4MATIC SUV,2018,52465.0,13.0,Lunar Blue Metallic,BLACK,MERCEDES-BENZ OF ELMBROOK,(888) 696-5117,Automatic,,1247
2010 Mercedes-Benz  E 350,Mercedes-Benz,Beige,17985.0,International Autos,(414) 939-8502,3.8,56.0,40825.0,68,Beige,,7-Speed Automatic,RWD,WDDHF5GB5AA030621,520,2010 Mercedes-Benz E-Class E350 Sedan,2010,17985.0,40825.0,Pearl Beige,,International Alfa Romeo,,Automatic,Rear Wheel Drive,934
2010 Mercedes-Benz  E 350,Mercedes-Benz,Beige,17985.0,International Autos,(414) 939-8502,3.8,56.0,40825.0,68,Beige,,7-Speed Automatic,RWD,WDDHF5GB5AA030621,520,2010 Mercedes-Benz E-Class E350 Sedan,2010,17985.0,40825.0,Pearl Beige,,International Alfa Romeo,,Automatic,Rear Wheel Drive,1259
