_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
63026,WAUENAF49JA019906,WAUENAF49JA019906,2018 Audi A4 2.0T Premium Plus,2018,Audi,40953.0,(414) 939-8502,International Autos,3987.0,Mythos Black Metallic,Black,2018 Audi A4 2.0T Premium Sedan,2018.0,Audi,40953.0,,International Alfa Romeo,3987.0,Mythos black metallic,Black
63050,WAUENAF43JN002298,WAUENAF49JA019906,2018 Audi A4 2.0T Premium Plus,2018,Audi,41593.0,(414) 939-8502,International Autos,4049.0,Moonlight Blue Metallic,Nougat Brown / Black,2018 Audi A4 2.0T Premium Sedan,2018.0,Audi,40953.0,,International Alfa Romeo,3987.0,Mythos black metallic,Black
63115,WA1LAAF75JD001766,WAUENAF49JA019906,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 375-2115,Audi North Shore,5179.0,Orca Black Metallic,Black,2018 Audi A4 2.0T Premium Sedan,2018.0,Audi,40953.0,,International Alfa Romeo,3987.0,Mythos black metallic,Black
63474,WA1LMAFE8FD028537,WA1LMAFE8FD028537,2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,38999.0,(414) 455-6995,"AutoSource Motors, Inc.",5924.0,Ice Silver Metallic,Black,2015 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,2015.0,Audi,38999.0,888-784-8893,Autosource Motors Inc.,5924.0,Ice Silver Metallic,Black
63726,4JGBF7BEXAA543808,4JGBF7BEXAA543808,2010 Mercedes-Benz  GL 450 4MATIC,2010,Mercedes-Benz,15614.0,(608) 807-5359,Kayser Ford Lincoln,107545.0,Black,Cashmere,2010 Mercedes-Benz GL-Class GL450 4MATIC SUV,2010.0,Mercedes-Benz,15614.0,888-276-6308 888-276-9145,Kayser Automotive Group,107545.0,Black,CASHMERE
63749,2T2BK1BA7FC275518,JTJBK1BA5F2471067,2015 Lexus RX 350 Base,2015,Lexus,27000.0,(888) 637-0659,Van Horn Ford of Lomira,51571.0,Starfire Pearl,Parchment,2015 LEXUS RX 350 350 SUV,2015.0,Lexus,27994.0,,International Alfa Romeo,53495.0,Fire Agate Pearl,Saddle Tan
63778,JTJBK1BA5F2471067,JTJBK1BA5F2471067,2015 Lexus RX 350 350,2015,Lexus,27994.0,(414) 939-8502,International Autos,53495.0,Fire Agate Pearl,Saddle,2015 LEXUS RX 350 350 SUV,2015.0,Lexus,27994.0,,International Alfa Romeo,53495.0,Fire Agate Pearl,Saddle Tan
64048,JTJBARBZ6F2018390,JTJBARBZ4F2032529,2015 Lexus NX 200t F Sport,2015,Lexus,31640.0,(815) 308-2308,Gary Lang Automotive Group,41655.0,Gray,Black,2015 LEXUS NX 200t,2015.0,Lexus,30000.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,43599.0,Atomic Silver,BLACK
64061,WDDLJ9BB2EA118815,WDDLJ9BB2EA118815,2014 Mercedes-Benz  CLS 550,2014,Mercedes-Benz,39993.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,25992.0,Diamond White Metallic,Black,2014 Mercedes-Benz CLS-Class CLS 550 Sedan,2014.0,Mercedes-Benz,39993.0,877-650-2166,Umansky Motor Cars,25992.0,Diamond White Metallic,BLACK
64182,WAUFFAFL2FN012031,WA1EFCFS1FR012445,2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,24767.0,(414) 375-2104,Audi North Shore,37814.0,Florett Silver Metallic,Black,2015 Audi Q3 2.0T Premium Plus,2015.0,Audi,24959.0,888-570-6761 888-570-6837,Motorwerks of Barrington,39594.0,,
64205,WAUDFAFL5FN032717,WA1EFCFS1FR012445,2015 Audi A4 2.0T Premium quattro,2015,Audi,,(888) 450-4176,Hall Volkswagen Mazda,39583.0,Tornado Gray,,2015 Audi Q3 2.0T Premium Plus,2015.0,Audi,24959.0,888-570-6761 888-570-6837,Motorwerks of Barrington,39594.0,,
64679,WBA3B3C52FF545622,WBA3B3C52FF545622,2015 BMW 328 i xDrive,2015,BMW,27222.0,(877) 591-3075,BMW of Milwaukee North,29919.0,Mineral Gray Metallic,Black / Red,2015 BMW 328i xDrive Sedan,2015.0,BMW,26929.0,888-258-1784 888-258-6303,Concours BMW,29919.0,Mineral Gray Metallic,BLACK
64689,WBA3B3G5XFNR85359,WBA3B3C52FF545622,2015 BMW 328 i xDrive,2015,BMW,26985.0,(414) 930-1684,International Autos,31916.0,Gray,,2015 BMW 328i xDrive Sedan,2015.0,BMW,26929.0,888-258-1784 888-258-6303,Concours BMW,29919.0,Mineral Gray Metallic,BLACK
64729,WBAKP9C53ED693370,WBAKP9C53ED693370,2014 BMW 550 i xDrive,2014,BMW,32821.0,(262) 226-8570,Wilde Honda,62884.0,Black Saphire,,2014 BMW 550i xDrive Sedan,2014.0,BMW,32821.0,888-582-4889,Wilde Honda New & Used Cars,62884.0,Black Saphire,
65187,JTJBK1BA7F2478764,JTHBK1GG9F2164127,2015 Lexus RX 350 350,2015,Lexus,31595.0,(888) 481-5925,Porsche Milwaukee North,20723.0,Brown,Tan,Used 2015 Lexus ES 350,2015.0,Lexus,31500.0,866-619-2362 866-913-8078,Anderson Toyota Lexus,22051.0,White,
65313,WBAVL1C56FVY27245,WBAVL1C56FVY27245,2015 BMW X1 xDrive28i,2015,BMW,19493.0,(888) 675-1554,INFINITI North Shore,37245.0,Black,Black,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015.0,BMW,19493.0,(877) 549-8748,Infiniti INTERNATIONAL INFINITI NORTH SHORE,37245.0,,Black
65362,WBAVL1C59FVY34772,WBAVL1C54FVY37613,2015 BMW X1 xDrive 28i,2015,BMW,22989.0,(815) 580-3156,Lou Bachrodt Automall,42038.0,Silver,Beige,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015.0,BMW,21995.0,8779021636,Napleton Cadillac,43265.0,,
65395,WDCGG8JB4DG098515,WDCGG8JB4DG098515,2013 Mercedes-Benz  GLK 350,2013,Mercedes-Benz,18588.0,(414) 455-6995,"AutoSource Motors, Inc.",72291.0,Polar White,Black,2013 Mercedes-Benz GLK 4MATIC 4dr GLK 350 SUV,2013.0,Mercedes-Benz,18588.0,888-784-8893,Autosource Motors Inc.,72291.0,Polar White,Black
65540,4JGDF7CE3EA306476,4JGDF7CE3EA306476,2014 Mercedes-Benz  GL450 4MATIC,2014,Mercedes-Benz,32997.0,(920) 933-8265,Lenz Truck Center,78590.0,Black,Gray,2014 Mercedes-Benz GL-Class 4MATIC 4dr GL 450: 4.6L-NAV-MOON-TV-DVD-BENCH-THIRD-REVERSE CAMERA-LEATHER-CD PLAYER-AWD,2014.0,Mercedes-Benz,,920-922-8818,Lenz Sales & Service,78590.0,Black,Gray
65725,WBAPK73529A454103,WBAPK73529A454103,2009 BMW 328 i xDrive,2009,BMW,9500.0,(563) 239-2223,Deery Brothers of Dubuque,136357.0,Jet Black,Black,2009 BMW 328i xDrive Sedan,2009.0,BMW,9500.0,888-810-0623 877-500-2315,BMW of Dubuque,136357.0,Jet Black,BLACK
65991,WBAVL1C59FVY27370,WBA3B5C56FP652808,2015 BMW X1 xDrive 28i,2015,BMW,23250.0,(815) 261-4475,BMW and Mazda of Crystal Lake,42875.0,Black,,2015 BMW 328i 328i Xdrive Sedan,2015.0,BMW,23599.0,847-265-1122,Zeigler Nissan Gurnee,44162.0,Mineral Gray,
66417,WAUBGAFL6DA052130,WAUBGAFL6DA052130,2013 Audi S4 3.0T Premium Plus,2013,Audi,21995.0,(608) 298-5382,Monticello Ford Inc,83984.0,Silver,Black,2013 Audi S4 3.0T quattro Premium Plus,2013.0,Audi,21995.0,763-295-2056,Monticello Ford - Mercury,83984.0,Silver,
66862,JTHBK1GG0F2199980,JTHBK1GG0F2199980,2015 Lexus ES 350,2015,Lexus,28500.0,(608) 729-3822,Schoepp Motors West,31596.0,White,,2015 Lexus ES 350,2015.0,Lexus,28500.0,,Schoepp Motors West,31596.0,WHITE,
67012,WBA3B3G50FNR86259,WBA5A7C57FD623245,2015 BMW 328 i xDrive,2015,BMW,24985.0,(414) 930-1684,International Autos,42432.0,,,Used 2015 BMW 5 Series 528i xDrive,2015.0,BMW,26000.0,,MAZDA OF CRYSTAL LAKE,43335.0,Glacier Silver Metallic,Black
67787,WBXPA93476WG84409,WBXPA93476WG84409,2006 BMW X3 3.0i,2006,BMW,5994.0,(414) 751-6997,Russ Darrow Honda,162434.0,Blue Water Metallic,Black,Used 2006 BMW X3 3.0i,2006.0,BMW,5994.0,888-356-1417,Russ Darrow Kia,162434.0,Blue Water Metallic,Black
67792,WBA3B3C56FF546014,WBA3B3G51FNR86268,2015 BMW 328 i xDrive,2015,BMW,25958.0,(866) 932-0704,BMW of Milwaukee North,23349.0,Mineral Gray Metallic,Black,Used 2015 BMW 3 Series 328i xDrive,2015.0,BMW,25500.0,,MAZDA OF CRYSTAL LAKE,23245.0,Alpine White,
67809,WBAVL1C54FVY34159,WBA3B3G51FNR86268,2015 BMW X1 xDrive 28i,2015,BMW,23960.0,(920) 354-4263,West Side GM,22794.0,Galaxy Silver,Black,Used 2015 BMW 3 Series 328i xDrive,2015.0,BMW,25500.0,,MAZDA OF CRYSTAL LAKE,23245.0,Alpine White,
67812,WBAVL1C53FVY30460,WBA3B3G51FNR86268,2015 BMW X1 xDrive 28i,2015,BMW,24873.0,(563) 239-2190,Richardson Motors,24460.0,Alpine White,,Used 2015 BMW 3 Series 328i xDrive,2015.0,BMW,25500.0,,MAZDA OF CRYSTAL LAKE,23245.0,Alpine White,
67821,WBA3B3G51FNR86268,WBA3B3G51FNR86268,2015 BMW 328 i xDrive,2015,BMW,25500.0,(815) 261-4475,BMW and Mazda of Crystal Lake,23245.0,Alpine White,,Used 2015 BMW 3 Series 328i xDrive,2015.0,BMW,25500.0,,MAZDA OF CRYSTAL LAKE,23245.0,Alpine White,
67912,55SWF4KB7FU026232,55SWF4KB4FU038628,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26944.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,20578.0,Polar White,Silk Beige,2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,27927.0,888-570-6761 888-570-6837,Motorwerks of Barrington,19246.0,Silver,Sport Black
68057,WA1L2AFP3GA004009,WAUFGAFC0GN003343,2016 Audi Q5 quattro 4dr 2.0T Premium Plus,2016,Audi,31400.0,,Zimbrick European,44444.0,Brilliant Black,Black,2016 Audi A6 3.0T Premium Plus Sedan,2016.0,Audi,,414-543-3000,INTERNATIONAL AUTOS GROUP,43488.0,Ibis white,Black
68323,WAUVGAFH3DN009222,WAUVGAFH3DN009222,2013 Audi S5 3.0T Premium Plus quattro,2013,Audi,34500.0,(262) 586-4283,Kunes Country Chevrolet Cadillac of Delavan,48768.0,Silver,Black,2013 Audi S5 3.0T Premium Plus quattro,2013.0,Audi,34500.0,888-446-6028 888-439-7059,Kunes Country Ford Lincoln,48768.0,Silver,Black w/ Gray
68568,WAUHMAFC3EN019003,WAUHMAFC3EN019003,2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,36998.0,(855) 294-9011,Holiday Mazda,32904.0,Brilliant Black,Black,Used 2014 Audi A6 4dr Sdn quattro 3.0L TDI Prestige,2014.0,Audi,36998.0,(877) 860-9048,Holiday Automotive,32904.0,Brilliant Black,Black
68636,WAUGFAFC2EN060163,WAUBFAFL0EN045199,2014 Audi A6 2.0T Premium Plus,2014,Audi,23613.0,(866) 786-0878,Andrew Toyota,33030.0,Phantom Black Pearl Effect,Black,2014 Audi A4 4DR SDN A4 PREMIUM,2014.0,Audi,,888-441-0425,Volkswagen,34184.0,Black,Black
68710,WBAFU7C56DDU67255,WBAFU7C56DDU67255,2013 BMW 535 i xDrive,2013,BMW,18995.0,(414) 455-6995,"AutoSource Motors, Inc.",69170.0,Dark Graphite Metallic Ii,Black,2013 BMW 5 Series 535i xDrive Sedan,2013.0,BMW,18995.0,888-784-8893,Autosource Motors Inc.,69170.0,Dark Graphite Metallic II,Black
68791,JTHBN36F550178757,JTHBN36F550178757,2005 Lexus LS 430,2005,Lexus,10950.0,(608) 478-2660,Lexus of Madison,110164.0,Flint Mica,,2005 Lexus LS 430,2005.0,Lexus,10950.0,877-510-3625 877-545-4105,Lexus of Madison,110164.0,Flint Mica,LB21
69177,WDDZF4KB0HA128696,WDDZF4KB6HA143509,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,55876.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,5287.0,Polar White,beige,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54499.0,877-650-2166,Umansky Motor Cars,4420.0,Polar White,BLACK
69180,WDDZF4KB1HA181326,WDDZF4KB6HA143509,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,55695.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5656.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54499.0,877-650-2166,Umansky Motor Cars,4420.0,Polar White,BLACK
69188,WDDZF4KB6HA238393,WDDZF4KB6HA143509,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52999.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,4678.0,Black,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54499.0,877-650-2166,Umansky Motor Cars,4420.0,Polar White,BLACK
69189,WDDZF4KB0HA186131,WDDZF4KB6HA143509,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52559.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5916.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54499.0,877-650-2166,Umansky Motor Cars,4420.0,Polar White,BLACK
69260,4JGDF7CE9DA148238,4JGDF7CE9DA148238,2013 Mercedes-Benz  GL 450 4MATIC,2013,Mercedes-Benz,27995.0,(608) 729-3822,Schoepp Motors West,93653.0,Lunar Blue Metallic,,2013 Mercedes-Benz GL-Class GL 450,2013.0,Mercedes-Benz,27995.0,,Schoepp Motors West,93653.0,Lunar Blue Metallic,
69276,WA1LFAFP7FA056486,WA1GFCFS1FR004564,2015 Audi Q5 2.0T Premium,2015,Audi,26230.0,(877) 682-3020,VROOM (Milwaukee),50465.0,Silver,Black,2015 Audi Q3 2.0T Prestige SUV,2015.0,Audi,26988.0,414-543-3000,INTERNATIONAL AUTOS GROUP,51337.0,Monsoon Gray Metallic,Black
69974,WAUFMAFC8GN010534,WA1UFAFL0GA014941,2016 Audi A6 3.0L TDI Premium Plus,2016,Audi,36998.0,(414) 455-6995,"AutoSource Motors, Inc.",10597.0,Tornado Gray Metallic,Black,2016 Audi Allroad 2.0T Premium Plus Wagon,2016.0,Audi,36750.0,414-543-3000,INTERNATIONAL AUTOS GROUP,11602.0,Glacier White Metallic,Black
70326,WDDLJ9BB2EA100847,4JGDA7DB0EA413908,2014 Mercedes-Benz  CLS 550 4MATIC,2014,Mercedes-Benz,36000.0,(414) 375-4933,Van Horn Latino of Milwaukee,35581.0,White,,2014 Mercedes-Benz M-Class ML 550 4MATIC,2014.0,Mercedes-Benz,37792.0,888-570-6761 888-570-6837,Motorwerks of Barrington,34008.0,White,Gray
70427,WDDLJ9BB2EA100847,WDDLJ9BB2EA100847,2014 Mercedes-Benz  CLS 550 4MATIC,2014,Mercedes-Benz,36000.0,(414) 375-4933,Van Horn Latino of Milwaukee,35581.0,White,,2014 Mercedes-Benz CLS-Class CLS 550 Sedan,2014.0,Mercedes-Benz,36000.0,(855) 416-3161,Van Horn Latino,35581.0,White,
70718,55SWF4KB8FU047719,55SWF4KB5FU006478,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26870.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,24981.0,Palladium Silver Metallic,Black,2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,26500.0,847-381-8900,Motor Werks Honda,23506.0,Palladium Silver Metallic,Crystal Gray
70720,55SWF4KB3FU059616,55SWF4KB5FU006478,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26998.0,(608) 286-3923,CarMax Madison,22917.0,Gray,Black,2015 Mercedes-Benz C-Class C 300 4MATIC,2015.0,Mercedes-Benz,26500.0,847-381-8900,Motor Werks Honda,23506.0,Palladium Silver Metallic,Crystal Gray
70871,WBA8E1C36HA029912,WBA8E1C36HA029912,2017 BMW 330e iPerformance,2017,BMW,43885.0,(414) 939-8502,International Autos,3999.0,Black Sapphire Metallic,Black,2017 BMW 330e iPerformance Sedan,2017.0,BMW,43885.0,,International Alfa Romeo,3999.0,Black Sapphire Metallic,Black
70881,WDDSJ4GB2EN143634,WDCGG8JB5EG326992,2014 Mercedes-Benz  CLA250 4MATIC,2014,Mercedes-Benz,23998.0,(608) 286-3923,CarMax Madison,20986.0,White,Black,Used 2014 Mercedes-Benz GLK 4MATIC 4dr GLK 350,2014.0,Mercedes-Benz,25917.0,815-398-0505,Napleton Auto Group,20173.0,Black,Mocha
71175,WAUEFGFF9F1011846,WAUEFGFF9F1011846,2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,17495.0,(414) 326-9166,Diamond Jim's Motorcars,63281.0,Dakota Gray Metallic,Black,2015 Audi A3 2.0T Premium (S tronic) Sedan,2015.0,Audi,17495.0,888-261-9579,Diamond Jim's Motorcars,63281.0,Dakota gray metallic,BLACK
71687,JTHBE1BL2FA012952,2T2BK1BA3FC299881,2015 Lexus GS 350 4dr Sedan,2015,Lexus,30230.0,(877) 682-3020,VROOM (Milwaukee),34810.0,White,Black,2015 Lexus RX 350,2015.0,Lexus,28950.0,877-510-3625 877-545-4105,Lexus of Madison,36215.0,CLARET MICA,PARCHMENT
71820,2T2BK1BA3FC299881,2T2BK1BA2FC257329,2015 Lexus RX 350 Base,2015,Lexus,28950.0,(608) 478-2657,Lexus of Madison,36215.0,Claret Mica,Parchment,2015 Lexus RX 350,2015.0,Lexus,28598.0,888-417-1323 866-752-7864,Heiser Chevrolet Cadillac of West Bend,34405.0,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather
71881,2T2BK1BA4FC319278,2T2BK1BA2FC257329,2015 Lexus RX 350,2015,Lexus,27998.0,(608) 286-3923,CarMax Madison,35879.0,White,Black,2015 Lexus RX 350,2015.0,Lexus,28598.0,888-417-1323 866-752-7864,Heiser Chevrolet Cadillac of West Bend,34405.0,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather
72061,JTJBM7FX3H5159388,JTJBM7FX3H5159388,2017 Lexus GX 460,2017,Lexus,49507.0,(262) 510-0474,Lexus of Brookfield,10614.0,Starfire Pearl,Black,2017 LEXUS GX 460,2017.0,Lexus,49000.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,10614.0,Starfire Pearl,BLACK
72098,WBXHT3Z30G4A48227,WBXHT3Z38G4A47598,2016 BMW X1 xDrive 28i,2016,BMW,31565.0,(877) 591-3075,BMW of Milwaukee North,18250.0,Alpine White,Black,2016 BMW X1 xDrive28i SUV,2016.0,BMW,29985.0,,International Alfa Romeo,20005.0,Alpine White,Black
72159,2T2BZMCA1HC092470,2T2BZMCA2HC085978,2017 Lexus RX 350,2017,Lexus,50998.0,(855) 294-9011,Holiday Mazda,9909.0,Ultra White,Parchment,2017 LEXUS RX 350,2017.0,Lexus,51907.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,11051.0,Nebula,RED
72277,WDDUG7JB5GA212487,WDDUG7JB5GA212487,2016 Mercedes-Benz  AMG S 63,2016,Mercedes-Benz,97204.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,41198.0,Black,Black,2016 Mercedes-Benz S-Class S 63 AMG Sedan,2016.0,Mercedes-Benz,97204.0,877-650-2166,Umansky Motor Cars,41198.0,Black,BLACK
72318,WA1LFAFP0FA057155,WA1LFAFP5FA092564,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,26967.0,(414) 375-2115,Audi North Shore,59215.0,Monsoon Gray Metallic,Black,2015 Audi Q5 2.0T Premium Plus SUV,2015.0,Audi,28350.0,414-543-3000,INTERNATIONAL AUTOS GROUP,59974.0,Florett Silver Metallic,Titanium Gray
72619,58ABK1GGXHU073588,58ABK1GG0HU046755,2017 Lexus ES 350 Base,2017,Lexus,36500.0,(414) 375-4932,Lexus of Milwaukee,9822.0,Caviar,Black,2017 Lexus ES 350,2017.0,Lexus,36698.0,866-231-0455 866-892-7510,Arlington Acura in Palatine,7828.0,Nebula Gray Pearl,Black
72766,JTHCE1BL2E5021159,JTHCE1BL2E5021159,2014 Lexus GS 350 Base,2014,Lexus,24943.0,(262) 229-4393,Fields Jaguar Land Rover Volvo Waukesha,37835.0,Gray,,2014 LEXUS GS 350 Base,2014.0,Lexus,24943.0,866-700-7434,Fields Jaguar Land Rover Volvo Madison,37835.0,Gray,
73084,WA1C2AFP8HA054700,WA1JCCFS3HR004759,2017 Audi Q5 2.0T Premium quattro,2017,Audi,36000.0,(414) 939-8502,International Autos,4875.0,Ibis White,Black,2017 Audi Q3 2.0T Premium SUV,2017.0,Audi,,414-543-3000,INTERNATIONAL AUTOS GROUP,3570.0,Glacier white metallic,Chestnut brown
73086,WAUANAF48HN009658,WA1JCCFS3HR004759,2017 Audi A4 2.0T Premium quattro,2017,Audi,34967.0,(414) 375-2104,Audi North Shore,4959.0,Ibis White,Black,2017 Audi Q3 2.0T Premium SUV,2017.0,Audi,,414-543-3000,INTERNATIONAL AUTOS GROUP,3570.0,Glacier white metallic,Chestnut brown
73090,WA1JCCFS4HR006827,WA1JCCFS3HR004759,2017 Audi Q3 2.0T Premium Plus,2017,Audi,33980.0,(877) 682-3020,VROOM (Milwaukee),2611.0,Gray,Black,2017 Audi Q3 2.0T Premium SUV,2017.0,Audi,,414-543-3000,INTERNATIONAL AUTOS GROUP,3570.0,Glacier white metallic,Chestnut brown
73237,JTHCM1D2XG5004412,JTHCM1D2XG5004412,2016 Lexus IS 300,2016,Lexus,29763.0,(414) 375-4715,Russ Darrow Chrysler Dodge Jeep RAM,22563.0,Eminent White Pearl,Parchment,Used 2016 Lexus IS 300,2016.0,Lexus,29762.0,888-356-1417,Russ Darrow Kia,22563.0,Eminent White Pearl,Parchment
73267,2T2BK1BA6EC241908,2T2BK1BA6EC241908,2014 Lexus RX 350 Base,2014,Lexus,24500.0,(866) 590-9089,Boucher Chevrolet of Waukesha,65450.0,Nebula Gray Pearl,Black,Used 2014 Lexus RX 350 AWD 4dr,2014.0,Lexus,24500.0,866-668-0615 866-590-9089,Boucher Chevrolet,65450.0,Nebula Gray Pearl,Black W/semi Aniline Leather Seat Trim
73483,JTHKD5BH0G2277676,JTHKD5BH0G2277676,2016 Lexus CT 200h Base,2016,Lexus,26000.0,(414) 375-4932,Lexus of Milwaukee,11498.0,Ultrasonic Blue Mica,Black,2016 LEXUS CT,2016.0,Lexus,26000.0,(414) 386-1368,Lexus of Milwaukee,11498.0,Ultrasonic Blue Mica w Black Roof,BLACK
73702,WBA4Z3C55JEC48958,WBA4Z3C5XJEC47823,2018 BMW 430 i xDrive,2018,BMW,38888.0,(414) 751-6997,Russ Darrow Honda,17679.0,Carbon Black Metallic,Black,2018 BMW 430i xDrive Convertible,2018.0,BMW,39899.0,888-258-1784 888-258-6303,Concours BMW,19313.0,Black Sapphire Metallic,BLACK
73818,WAUENAF40JA013783,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,49150.0,(414) 375-4847,Audi North Shore,0.0,Glacier White Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73829,WAUB1GFF5J1008968,WA1BNAFY6J2021089,2018 Audi S3 2.0T Premium Plus quattro,2018,Audi,48205.0,(414) 203-5342,International Autos,0.0,Tango Red Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73868,WA1BNAFY6J2021089,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,47900.0,(414) 939-8502,International Autos,66.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73900,WA1BNAFY7J2124702,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,48225.0,(414) 375-4847,Audi North Shore,0.0,Ibis White,Atlas Beige / Gray,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73918,WAU23AFC5JN086740,WA1BNAFY6J2021089,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Moonlight Blue Metallic,Nougat Brown,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73922,WA1BNAFY6J2124450,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Florett Silver Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73927,WA1BNAFYXJ2089668,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Rock Gray,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73928,WA1BNAFY5J2117716,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Atlas Beige / Gray,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73929,WAUENAF49JA118855,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73932,WAUENAF43JA121167,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Glacier White Metallic,Black / Express Red,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73937,WAUENAF42JN005726,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73939,WAU23AFC7JN079272,WA1BNAFY6J2021089,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Tornado Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
73942,WAUENAF4XJA128987,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Moonlight Blue Metallic,Nougat Brown / Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black
