name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2016 Lexus IS 300 Base,2016,Lexus,29277.0,Wilde Honda,(262) 226-8570,41133.0,Ultra White,,6-Speed Automatic w/OD,AWD,JTHCM1D26G5002396,1018
2013 Lexus RX 350 350,2013,Lexus,21500.0,Lexus of Brookfield,(262) 510-0474,82673.0,Silver,Brown,Automatic,AWD,2T2BK1BA0DC179954,1021
2017 Lexus RX 350 F Sport,2017,Lexus,51907.0,Lexus of Brookfield,(262) 510-0474,11051.0,Gray,Red,8-Speed Automatic,AWD,2T2BZMCA2HC085978,1023
2016 Lexus GX 460,2016,Lexus,43707.0,Lexus of Brookfield,(262) 510-0474,29408.0,Gray,Brown,6-Speed Automatic,4WD,JTJBM7FXXG5141646,1025
2018 Lexus IS 300,2018,Lexus,44651.0,Lexus of Brookfield,(262) 373-6056,0.0,Ultrasonic Blue Mica,Black,6-Speed Automatic,AWD,JTHC81D26J5026788,1027
2013 Lexus RX 350,2013,Lexus,27507.0,Lexus of Brookfield,(262) 510-0474,52098.0,Maroon,Light Tan,6-Speed Automatic,AWD,2T2BK1BA8DC189924,1028
2007 Lexus GS 350,2007,Lexus,13500.0,Lexus of Brookfield,(262) 510-0474,117552.0,White,Ash,6-Speed Automatic,AWD,JTHCE96SX70007834,1032
2007 Lexus LS 460 Base,2007,Lexus,8995.0,Russ Darrow Toyota Scion,(262) 384-4738,199866.0,Smoky Granite Mica,Black,8-Speed Automatic,RWD,JTHBL46F375003358,1034
2007 Lexus RX 350,2007,Lexus,8995.0,Russ Darrow Toyota Scion,(262) 384-4738,150139.0,Blue Metallic,Light Gray,5-Speed Automatic,AWD,2T2HK31U87C044520,1035
2008 Lexus ES 350,2008,Lexus,9690.0,Boucher Volkswagen Marketplace of Franklin,(866) 571-8206,118528.0,Black Sapphire,Cashmere,6-Speed Automatic,FWD,JTHBJ46G282225049,1037
2015 Lexus RC 350 Base,2015,Lexus,32987.0,Gordie Boucher Lincoln of West Allis,(866) 413-8566,45568.0,Obsidian Black,Black,6-Speed Automatic,AWD,JTHSE5BC9F5003052,1038
2015 Lexus IS 250 Base,2015,Lexus,26661.0,Andrew Toyota,(866) 786-0878,14325.0,Nebula Gray Pearl,Black,6-SPEED A/T,All Wheel Drive,JTHCF1D22F5021701,1041
2003 Lexus LS 430 Base,2003,Lexus,6493.0,INFINITI North Shore,(888) 675-1554,148588.0,Mystic Gold Metallic,Black,5-Speed Automatic with Overdrive,Rear Wheel Drive,JTHBN30F230093655,1042
2011 Lexus IS 250 Base,2011,Lexus,10999.0,Braeger Chevrolet,(414) 292-9757,122389.0,Matador Red Mica,Black,6-Speed Automatic,AWD,JTHCF5C26B5045857,1043
2015 Lexus RX 350 350,2015,Lexus,31595.0,Porsche Milwaukee North,(888) 481-5925,20723.0,Brown,Tan,Automatic,AWD,JTJBK1BA7F2478764,1046
2015 Lexus RX 350 350,2015,Lexus,28875.0,Porsche Milwaukee North,(888) 481-5925,36071.0,Nebula Gray Pearl,Black,Automatic,AWD,2T2BK1BA9FC266772,1047
2018 Lexus RX 350 Base,2018,Lexus,52080.0,Lexus of Milwaukee,(414) 375-2098,0.0,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA0JC141907,1049
2018 Lexus NX 300 F Sport,2018,Lexus,45364.0,Lexus of Milwaukee,(414) 375-2098,0.0,Obsidian Black,Black,6-Speed Automatic,AWD,JTJBARBZ2J2159885,1051
2018 Lexus NX 300 Base,2018,Lexus,41401.0,Lexus of Milwaukee,(414) 375-2098,0.0,Silver,Black,6-Speed Automatic,AWD,JTJBARBZ2J2159241,1052
2018 Lexus NX 300 Base,2018,Lexus,41048.0,Lexus of Milwaukee,(414) 375-2098,0.0,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ2J2160695,1053
2009 Lexus RX 350,2009,Lexus,12495.0,GS Auto,(414) 930-1646,101271.0,Black,Silver,5-Speed Automatic,AWD,2T2HK31U39C110314,1055
2016 Lexus IS 300 Base,2016,Lexus,34800.0,Jacobson Auto Sales,(888) 694-7192,9312.0,Ultra White,Rioja Red w/Silver Performance Trim,6-SPEED A/T,AWD,JTHCM1D26G5004827,1058
2015 Lexus NX 200t AWD 4dr Crossover,2015,Lexus,23980.0,VROOM (Milwaukee),(877) 682-3020,72859.0,Gray,Black,6-Speed Automatic w/OD,AWD,JTJBARBZ2F2001375,1061
2013 Lexus GS 350 Base,2013,Lexus,24480.0,VROOM (Milwaukee),(877) 682-3020,43638.0,Black,Black,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL1D5027223,1062
2013 Lexus GS 350 Base,2013,Lexus,21980.0,VROOM (Milwaukee),(877) 682-3020,67481.0,Black,Gray,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL9D5016146,1063
2013 Lexus RX 450h Base,2013,Lexus,24980.0,VROOM (Milwaukee),(877) 682-3020,54012.0,Gray,Black,Variable,AWD,JTJBC1BAXD2052643,1064
2015 Lexus RX 350 Base,2015,Lexus,31730.0,VROOM (Milwaukee),(877) 682-3020,21234.0,Maroon,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA1FC174828,1065
2015 Lexus ES 350 4dr Sedan,2015,Lexus,25980.0,VROOM (Milwaukee),(877) 682-3020,40726.0,Gray,Gray,6-Speed Automatic w/OD,FWD,JTHBK1GG2F2181528,1066
2013 Lexus GS 350 Base,2013,Lexus,23730.0,VROOM (Milwaukee),(877) 682-3020,61833.0,Red,Brown,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL6D5011860,1069
2015 Lexus IS 250C Base,2015,Lexus,34730.0,VROOM (Milwaukee),(877) 682-3020,30185.0,Black,Red,6-Speed Automatic w/OD,RWD,JTHFF2C20F2532944,1071
2015 Lexus GS 350 4dr Sedan,2015,Lexus,34480.0,VROOM (Milwaukee),(877) 682-3020,7256.0,White,Gray,8-Speed Automatic w/OD,RWD,JTHBE1BL1FA019245,1072
2015 Lexus RC 350 Base,2015,Lexus,33980.0,VROOM (Milwaukee),(877) 682-3020,21993.0,White,Red,8-Speed Automatic w/OD,RWD,JTHHE5BC4F5008864,1073
2017 Lexus  Base,2017,Lexus,61480.0,VROOM (Milwaukee),(877) 682-3020,15190.0,Blue,Brown,8-Speed Automatic w/OD,AWD,JTHCL5EF7H5027742,1076
2015 Lexus IS 250 4dr Sedan,2015,Lexus,26230.0,VROOM (Milwaukee),(877) 682-3020,19832.0,Black,Black,6-Speed Automatic w/OD,RWD,JTHBF1D26F5067057,1079
2015 Lexus GS 350 Crafted Line 4dr Sedan,2015,Lexus,34230.0,VROOM (Milwaukee),(877) 682-3020,29916.0,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010455,1081
2015 Lexus GS 350 4dr Sedan,2015,Lexus,29230.0,VROOM (Milwaukee),(877) 682-3020,26624.0,Silver,Tan,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010116,1093
2012 Lexus RX 350 Base,2012,Lexus,22980.0,VROOM (Milwaukee),(877) 682-3020,60108.0,White,Black,6-Speed Automatic w/manual shift,AWD,2T2BK1BA0CC132812,1094
2014 Lexus IS 350,2014,Lexus,31400.0,Smart Motors,(608) 318-4181,33568.0,Silver Lining Metallic,Light Gray,6-Speed Automatic w/OD,AWD,JTHCE1D23E5004018,1095
2015 Lexus RX 350,2015,Lexus,27998.0,CarMax Madison,(608) 286-3923,35879.0,White,Black,,AWD,2T2BK1BA4FC319278,1096
2008 Lexus RX 350,2008,Lexus,14995.0,Schoepp Motors - Northeast,(608) 807-5348,96505.0,White,,5-Speed Automatic,AWD,2T2HK31U08C086276,1097
2013 Lexus RX 350,2013,Lexus,23998.0,CarMax Madison,(608) 286-3923,66598.0,Black,Tan,,AWD,2T2BK1BAXDC211017,1098
2015 Lexus IS 250,2015,Lexus,25998.0,CarMax Madison,(608) 286-3923,19649.0,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D28F5016938,1099
2015 Lexus IS 250,2015,Lexus,25998.0,CarMax Madison,(608) 286-3923,20606.0,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D22F5018135,1100
2015 Lexus RX 350 Base,2015,Lexus,25500.0,Lexus of Madison,(608) 478-2657,61298.0,Silver Lining Metallic,Saddle,6-Speed Automatic,FWD,2T2ZK1BA2FC167080,1101
2018 Lexus ES 350 Base,2018,Lexus,42285.0,Lexus of Madison,(608) 478-2661,0.0,Satin Cashmere Metallic,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU098633,1105
2018 Lexus RX 350L Premium,2018,Lexus,51976.0,Lexus of Madison,(608) 478-2661,0.0,Atomic Silver,Gray,8-Speed Automatic,AWD,JTJDZKCA3J2000486,1106
2015 Lexus RX 350 F Sport,2015,Lexus,31950.0,Lexus of Madison,(608) 478-2657,33632.0,Ultra White,Black,8-Speed Automatic,AWD,2T2BK1BA1FC295246,1107
2018 Lexus NX 300 F Sport,2018,Lexus,46168.0,Lexus of Madison,(608) 478-2661,0.0,Atomic Silver,Red,6-Speed Automatic,AWD,JTJBARBZ9J2162914,1115
2018 Lexus ES 350 Base,2018,Lexus,46284.0,Lexus of Madison,(608) 478-2661,0.0,Silver Lining Metallic,Gray,6-Speed Automatic,FWD,58ABK1GG6JU079930,1119
2005 Lexus LS 430,2005,Lexus,10950.0,Lexus of Madison,(608) 478-2660,110164.0,Flint Mica,,6-Speed Automatic,RWD,JTHBN36F550178757,1120
2018 Lexus IS 350 Base,2018,Lexus,49712.0,Lexus of Madison,(608) 478-2661,0.0,Obsidian Black,Black,6-Speed Automatic,AWD,JTHCZ1D23J5015289,1121
2018 Lexus RX 450h Base,2018,Lexus,57848.0,Lexus of Madison,(608) 478-2661,0.0,Nebula Gray Pearl,Black,Automatic CVT,AWD,2T2BGMCAXJC022106,1122
2018 Lexus GX 460 Base,2018,Lexus,54945.0,Lexus of Madison,(608) 478-2661,0.0,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5194056,1123
2014 Lexus GS 350 Base,2014,Lexus,26294.0,Zimbrick Chevrolet,(608) 440-2725,31172.0,Nebula Gray Pearl,Black,6-SPEED A/T,All Wheel Drive,JTHCE1BL0E5026778,1126
2010 Lexus RX 350 Base,2010,Lexus,15788.0,Francois Ford,(608) 234-4968,126001.0,Tungsten Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA9AC063860,1127
2014 Lexus RX 350 Base,2014,Lexus,28900.0,Bocker Auto Group,(815) 239-6012,41109.0,Silver Lining Metallic,,Shiftable Automatic,All Wheel Drive,2T2BK1BA2EC230095,1129
2017 Lexus RX 350,2017,Lexus,45500.0,Napleton Autowerks Loves Park,(815) 916-4212,6329.0,Silver,,8-Speed Automatic,AWD,2T2BZMCA8HC108941,1130
2008 Lexus ES 350,2008,Lexus,9993.0,Boucher Chevrolet of Waukesha,(866) 590-9089,109427.0,Black Sapphire,Cashmere,6-Speed Automatic,FWD,JTHBJ46GX82240575,1131
2014 Lexus ES 350 Base,2014,Lexus,21499.0,Boucher Nissan Waukesha,(866) 690-6248,30075.0,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG0E2144928,1132
2016 Lexus NX 200t 200T,2016,Lexus,30997.0,Boucher Nissan Waukesha,(866) 690-6248,32937.0,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ3G2048898,1133
"2006 Lexus GX 470 4DR SUV w/ Navi, DVD & Moonroof",2006,Lexus,12786.0,Wilde Honda,(262) 226-8570,165492.0,Black Onyx,,5-Speed Automatic w/OD,4WD,JTJBT20X260110868,1134
2010 Lexus HS 250h Premium,2010,Lexus,10476.0,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,86304.0,Black Sapphire Pearl,Parchment,1-Speed ECVT,2WD/FWD,JTHBB1BA4A2007634,1135
2016 Lexus ES 350 Base,2016,Lexus,31979.0,Mercedes-Benz of Elmbrook,(262) 510-2426,8927.0,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GG7GU015582,1138
2015 Lexus GS 350,2015,Lexus,31998.0,CarMax Waukesha,(262) 207-2339,34771.0,Red,Black,6-Speed Automatic w/OD,AWD,JTHCE1BL8FA001670,1141
2018 Lexus ES 350,2018,Lexus,46928.0,Lexus of Brookfield,(262) 373-6056,0.0,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099829,1142
2017 Lexus ES 300h,2017,Lexus,39007.0,Lexus of Brookfield,(262) 510-0474,13515.0,White,Light Tan,Automatic CVT,FWD,JTHBW1GG9H2154222,1143
2018 Lexus ES 350,2018,Lexus,47474.0,Lexus of Brookfield,(262) 373-6056,0.0,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG2JU092996,1147
2015 Lexus IS 250,2015,Lexus,24998.0,CarMax Metro Parc,(414) 214-9772,28986.0,Black,Black,6-Speed Automatic w/OD,AWD,JTHCF1D24F5019710,1151
2015 Lexus GS 350,2015,Lexus,30542.0,Hiller Ford,(414) 386-8701,79245.0,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1BL2FA002037,1153
2013 Lexus  350,2013,Lexus,26568.0,Griffin Chevrolet,(414) 375-4241,34681.0,Starfire Pearl,Parchment,Automatic,All Wheel Drive,2T2BK1BA8DC183394,1156
2007 Lexus GS 350,2007,Lexus,10964.0,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,102790.0,Verdigris Mica,Cashmere,6-Speed Automatic,AWD,JTHCE96S170011657,1158
2013 Lexus RX 350,2013,Lexus,20990.0,Sommer's Automotive,(877) 837-4750,111681.0,Black,,Automatic,AWD,2T2BK1BAXDC208554,1159
2007 Lexus GS 350,2007,Lexus,12699.0,"Campbells Auto Sport, Inc.",(262) 261-0124,73744.0,Quartz Shadow Metallic,Ash,6-Speed Automatic,AWD,JTHCE96SX70006392,1160
2015 Lexus NX 200t Base,2015,Lexus,32900.0,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,25302.0,Obsidian,,6-SPEED A/T,All Wheel Drive,JTJBARBZ3F2021912,1161
2018 Lexus NX 300 F Sport,2018,Lexus,45149.0,Lexus of Milwaukee,(414) 375-2098,0.0,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ0J2164809,1164
2018 Lexus GS 350 F Sport,2018,Lexus,57000.0,Lexus of Milwaukee,(414) 375-2098,0.0,Ultrasonic Blue Mica,,6-Speed Automatic,AWD,JTHCZ1BL0JA008772,1166
2018 Lexus ES 350 Base,2018,Lexus,42632.0,Lexus of Milwaukee,(414) 375-2098,0.0,Nebula Gray Pearl,Black,6-Speed Automatic,FWD,58ABK1GG5JU093477,1172
2018 Lexus GX 460 Base,2018,Lexus,55083.0,Lexus of Milwaukee,(414) 375-2098,0.0,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX1J5189043,1173
2013 Lexus ES 350 Base,2013,Lexus,21499.0,Kunes Country Auto Group of Mount Carrol,(815) 599-1626,50893.0,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG9D2074540,1176
2014 Lexus ES 350 Base,2014,Lexus,21494.0,Ewald's Venus Ford,(414) 219-1030,61951.0,Gray,,6-SPEED A/T,Front Wheel Drive,JTHBK1GG8E2120893,1177
2015 Lexus RX 350,2015,Lexus,32884.0,Richardson Motors,(563) 239-2190,28106.0,Gray,,Automatic,AWD,2T2BK1BAXFC330835,1178
2014 Lexus IS 350 Base,2014,Lexus,26999.0,Brilliance Honda in Crystal Lake,(888) 259-7257,67629.0,Starfire Pearl,Red,6-Speed Automatic,AWD,JTHCE1D28E5004600,1179
2017 Lexus  F SPORT 4dr Sedan,2017,Lexus,47230.0,VROOM (Milwaukee),(877) 682-3020,9298.0,Silver,Black,8-Speed Automatic w/OD,RWD,JTHBZ1BL7HA008838,1185
2014 Lexus IS 250 Base,2014,Lexus,22980.0,VROOM (Milwaukee),(877) 682-3020,35407.0,Red,Tan,6-Speed Automatic w/OD,RWD,JTHBF1D27E5017282,1188
2015 Lexus NX 200t F SPORT 4dr Crossover,2015,Lexus,32730.0,VROOM (Milwaukee),(877) 682-3020,29908.0,Black,Red,6-Speed Automatic w/OD,FWD,JTJYARBZ7F2017078,1190
2016 Lexus ES 350 Base,2016,Lexus,27980.0,VROOM (Milwaukee),(877) 682-3020,42799.0,Black,Tan,6-Speed Automatic w/OD,FWD,JTHBK1GG5G2213339,1194
2012 Lexus ES 350 Base,2012,Lexus,15495.0,Scott Motors,(608) 318-4095,69039.0,Silver,Gray,Automatic,Front Wheel Drive,JTHBK1EG2C2482184,1196
2012 Lexus RX 350 Base,2012,Lexus,23887.0,Don Miller West,(608) 467-0727,52042.0,Nebula Gray Pearl,,6-Speed Automatic,AWD,2T2BK1BA3CC147787,1197
2016 Lexus GX 460 Base,2016,Lexus,43000.0,Smart Motors,(608) 318-4181,28222.0,Black,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX4G5146793,1199
2016 Lexus CT 200h Base,2016,Lexus,24900.0,Schoepp Motors - Northeast,(608) 807-5348,8951.0,Red,,Automatic CVT,FWD,JTHKD5BH6G2263393,1200
2011 Lexus LS 460 Base,2011,Lexus,15495.0,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,151494.0,Deep Sea Mica,Alabaster,8-Speed Automatic,AWD,JTHCL5EF8B5010679,1201
2018 Lexus NX 300 Base,2018,Lexus,43103.0,Lexus of Madison,(608) 478-2661,0.0,Eminent White Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ9J2163884,1208
2018 Lexus RX 350 Base,2018,Lexus,51544.0,Lexus of Madison,(608) 478-2661,0.0,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA1JC141110,1210
2017 Lexus GX 460 Luxury,2017,Lexus,62338.0,Lexus of Madison,(608) 478-2661,0.0,Claret Mica,Ecru,6-Speed Automatic,4WD,JTJJM7FX8H5166879,1211
2007 Lexus ES 350,2007,Lexus,11988.0,Schoepp Motors West,(608) 729-3822,94650.0,Tungsten Metallic,,6-Speed Automatic,FWD,JTHBJ46G172081038,1214
2012 Lexus RX 350 Base,2012,Lexus,20500.0,Lexus of Madison,(608) 478-2660,74120.0,Not Specified,,6-Speed Automatic,AWD,2T2BK1BA4CC148964,1216
2009 Lexus RX 350,2009,Lexus,11563.0,Metro Ford of Madison,(608) 729-3823,168159.0,Black,,5-Speed Automatic,AWD,2T2HK31U59C098795,1217
2011 Lexus LS 460 Base,2011,Lexus,25500.0,Ness Auto Sales,(608) 370-5288,62296.0,Silver,Gray,Automatic,All Wheel Drive,JTHCL5EF7B5009801,1218
2015 Lexus IS 250,2015,Lexus,28972.0,Symdon Chevrolet,(608) 492-6512,34091.0,Black,Black,6-Speed Automatic,AWD,JTHCF1D24F5020145,1219
2010 Lexus RX 350 Base,2010,Lexus,13935.0,Glacier Valley Ford,(866) 984-3183,118787.0,Cerulean Blue Metallic,Black,6-Speed Automatic,AWD,2T2BK1BA9AC002508,1221
2004 Lexus RX 330,2004,Lexus,8850.0,Auto Solutions of Rockford,(779) 208-3164,109122.0,Millennium Silver Metallic,Sandstone,5-Speed Automatic,AWD,JTJHA31U040046725,1223
2008 Lexus GX 470,2008,Lexus,15995.0,Hall Automotive,(262) 229-4616,116461.0,White,,5-Speed Automatic,4WD,JTJBT20X280158258,1224
2015 Lexus RX 350 F-SPORT,2015,Lexus,30998.0,CarMax Waukesha,(262) 207-2339,38778.0,Gray,Brown,,AWD,2T2BK1BA9FC268473,1226
2014 Lexus LS 460,2014,Lexus,39000.0,Lexus of Brookfield,(262) 373-6622,41616.0,Black,Black,8-Speed Automatic,AWD,JTHCL5EFXE5019968,1227
2017 Lexus ES 300h,2017,Lexus,39500.0,Lexus of Brookfield,(262) 510-0474,5135.0,Black,Black,Automatic CVT,FWD,JTHBW1GGXH2149532,1228
2015 Lexus CT 200h,2015,Lexus,22000.0,Lexus of Brookfield,(262) 373-6622,22430.0,Gray,Brown,Automatic CVT,FWD,JTHKD5BH5F2222851,1229
2018 Lexus ES 350,2018,Lexus,44909.0,Lexus of Brookfield,(262) 373-6056,0.0,Matador Red Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG0JU100772,1232
2018 Lexus ES 350,2018,Lexus,44862.0,Lexus of Brookfield,(262) 373-6056,0.0,Satin Cashmere Metallic,Parchment,6-Speed Automatic,FWD,58ABK1GGXJU093975,1234
2018 Lexus NX 300 F Sport,2018,Lexus,45315.0,Lexus of Brookfield,(262) 373-6056,0.0,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ3J2167171,1235
2018 Lexus RX 350,2018,Lexus,52306.0,Lexus of Brookfield,(262) 373-6056,0.0,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA7JC137482,1236
2018 Lexus RX 450h,2018,Lexus,60848.0,Lexus of Brookfield,(262) 373-6056,0.0,Atomic Silver,Black,Automatic CVT,AWD,2T2BGMCA3JC022609,1238
2017 Lexus GS F,2017,Lexus,68000.0,Lexus of Brookfield,(262) 373-6622,6063.0,White,Red,8-Speed Automatic,RWD,JTHBP1BL9HA002335,1239
2018 Lexus RX 350,2018,Lexus,52221.0,Lexus of Brookfield,(262) 373-6056,0.0,Matador Red Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA1JC144654,1241
2010 Lexus RX 450h,2010,Lexus,15007.0,Lexus of Brookfield,(262) 510-0474,131754.0,White,Light Gray,Automatic CVT,AWD,JTJBC1BA5A2403826,1243
2013 Lexus ES 300h,2013,Lexus,24000.0,Lexus of Brookfield,(262) 373-6622,39966.0,Black,Black,Automatic CVT,FWD,JTHBW1GG2D2016466,1246
2011 Lexus RX 350,2011,Lexus,21017.0,Lexus of Brookfield,(262) 510-0474,63313.0,Blue,Light Tan,6-Speed Automatic,AWD,2T2BK1BAXBC099803,1248
2018 Lexus RX 350,2018,Lexus,50265.0,Lexus of Brookfield,(262) 373-6056,0.0,Nebula Gray Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0JC135430,1252
2018 Lexus RX 350 F Sport,2018,Lexus,55504.0,Lexus of Brookfield,(262) 373-6056,0.0,Ultra White,Red,8-Speed Automatic,AWD,2T2BZMCA9JC142666,1253
2015 Lexus RX 350 Base,2015,Lexus,32900.0,Acura of Brookfield,(888) 254-2062,42434.0,Claret Mica,F Sport Black,8-SPEED A/T,All Wheel Drive,2T2BK1BA3FC260336,1255
2001 Lexus GS 430,2001,Lexus,5744.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,155735.0,Black Onyx,Black,5-Speed Automatic,RWD,JT8BL69S910002983,1256
2014 Lexus GX 460 Base,2014,Lexus,36998.0,Holiday Mazda,(855) 294-9011,40328.0,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX4E5083109,1257
2009 Lexus GX 470,2009,Lexus,21998.0,Holiday Mazda,(855) 294-9011,86051.0,Black Onyx,Dark Gray,5-Speed Automatic,4WD,JTJBT20X590172947,1258
2006 Lexus GS 300 300,2006,Lexus,7495.0,Diamond Jim's West Allis,(888) 377-2649,164239.0,Black Onyx,Black,6-Speed Automatic Electronic with Overdrive and ECT-i,All Wheel Drive,JTHCH96S160010658,1259
2015 Lexus IS 250 250,2015,Lexus,25784.0,Russ Darrow Kia of Wauwatosa,(414) 269-8713,34884.0,Starfire Pearl,Flaxen,6-Speed Automatic,AWD,JTHCF1D21F5022256,1260
2006 Lexus GX 470 Base,2006,Lexus,12895.0,Smart Sales and Leasing,(414) 409-7892,114512.0,Pearl White,Gray,5-SPEED A/T,Four Wheel Drive,JTJBT20X760102541,1263
2002 Lexus RX 300 300,2002,Lexus,5997.0,Diamond Jim's West Allis,(888) 377-2649,168422.0,White,Tan,4-Speed Automatic,All Wheel Drive,JTJHF10U220261141,1264
2006 Lexus RX 400h Base,2006,Lexus,10990.0,Smart Sales and Leasing,(414) 409-7892,99572.0,Black,Light Gray,CVT TRANSMISSION,All Wheel Drive,JTJHW31U460038163,1265
2008 Lexus RX 350 Base,2008,Lexus,14795.0,Smart Sales and Leasing,(414) 409-7892,84519.0,Black,Grey Leather,5-SPEED A/T,All Wheel Drive,2T2HK31U58C061339,1266
2013 Lexus RX 350 Base,2013,Lexus,27998.0,Russ Darrow Honda,(414) 751-6997,57432.0,Stargazer Black,Black,6-Speed Automatic,AWD,2T2BK1BA7DC186139,1267
2016 Lexus IS 300,2016,Lexus,29763.0,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,22563.0,Eminent White Pearl,Parchment,6-Speed Automatic,AWD,JTHCM1D2XG5004412,1268
2007 Lexus RX 350,2007,Lexus,9495.0,Diamond Jim's Motorcars,(414) 326-9166,126480.0,Gray,Silver,5-Speed Automatic,AWD,2T2HK31U47C042702,1271
2004 Lexus ES 330 Base,2004,Lexus,6995.0,Millennium Motor Sales,(414) 269-8756,103513.0,Silver,Gray,5-SPEED A/T,Front Wheel Drive,JTHBA30G245043895,1272
2014 Lexus IS 350 Base,2014,Lexus,27995.0,Hyundai Greenfield,(414) 219-1518,44939.0,Blue,Alabaster,6-Speed Automatic,AWD,JTHCE1D29E5002452,1273
2004 Lexus RX 330 Base,2004,Lexus,8995.0,Reo Motors,(414) 312-4806,97229.0,Silver,Black,5-SPEED A/T,All Wheel Drive,JTJHA31U140057488,1274
2011 Lexus CT 200h 200H,2011,Lexus,8997.0,Diamond Jim's Motorcars,(414) 326-9166,120572.0,Obsidian Black,Black,Automatic CVT,FWD,JTHKD5BH9B2034926,1275
2018 Lexus NX 300 F Sport,2018,Lexus,45149.0,Lexus of Milwaukee,(414) 375-2098,0.0,Nebula Gray Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ8J2162788,1277
2012 Lexus ES 350 Base,2012,Lexus,17700.0,Lexus of Milwaukee,(414) 375-4932,53615.0,Nebula Gray Pearl,Light Gray,6-Speed Automatic,FWD,JTHBK1EG8C2500509,1281
2018 Lexus RX 350 L Premium,2018,Lexus,53553.0,Lexus of Milwaukee,(414) 375-2098,0.0,White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA5J2000148,1285
2015 Lexus IS 250 Base,2015,Lexus,24995.0,"AutoSource Motors, Inc.",(414) 455-6995,32712.0,Matador Red Mica,Black,6-SPEED A/T,All Wheel Drive,JTHCF1D28F5026644,1286
2014 Lexus CT 200h Base,2014,Lexus,21046.0,Deery Brothers of Dubuque,(563) 239-2223,23505.0,Charcoal,Black,continuously variable (ecvt),Front Wheel Drive,JTHKD5BH2E2191492,1288
2010 Lexus ES 350 Base,2010,Lexus,13534.0,Deery Brothers of Dubuque,(563) 239-2223,95212.0,Cerulean Blue Metallic,Light Gray,6-SPEED A/T,Front Wheel Drive,JTHBK1EG6A2389732,1289
2010 Lexus GX 460,2010,Lexus,24997.0,Turn Key Auto Sales,(920) 267-5115,83735.0,Pewter,Black,6-Speed Automatic,4WD,JTJBM7FX2A5008175,1290
2009 Lexus GX 470,2009,Lexus,16998.0,Crystal Lake Chrysler Jeep Dodge RAM,(888) 556-6153,103911.0,Black,,5-Speed Automatic,4WD,JTJBT20X790171900,1291
2005 Lexus LS 430 Base,2005,Lexus,9995.0,Goben Cars West,(608) 478-2671,147405.0,Black,,6-SPEED A/T,Rear Wheel Drive,JTHBN36F155007748,1295
2008 Lexus RX 350,2008,Lexus,14485.0,O'Towne Auto,(262) 354-7189,82170.0,Charcoal,Black,5-Speed Automatic,AWD,2T2HK31U68C088873,1296
2018 Lexus NX 300,2018,Lexus,42847.0,Lexus of Brookfield,(262) 373-6056,0.0,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ7J2169053,1297
