_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color,label
62192,JTHBJ46G972042956,JTHBJ46G972042956,2007 Lexus ES 350,2007,Lexus,7997.0,(414) 326-9166,Diamond Jim's Motorcars,165189.0,Gold,Tan,2007 LEXUS ES 350 Base Sedan,2007.0,Lexus,7997.0,888-261-9579,Diamond Jim's Motorcars,165189.0,Gold,TAN,1
62244,WBA5A7C56FD624113,WBA5A7C51FD620700,2015 BMW 528 i xDrive,2015,BMW,28130.0,(563) 239-2223,Deery Brothers of Dubuque,49964.0,Alpine White,Black,2015 BMW 5-Series 528i xDrive,2015.0,BMW,26487.0,877-208-7980,Selig Auto Sales and Leasing,49873.0,White,Leather,0
62447,WBA5A7C57FD623245,WBA3B3G5XFNR86107,2015 BMW 528 i xDrive,2015,BMW,26000.0,(815) 261-4475,BMW and Mazda of Crystal Lake,43335.0,Glacier Silver Metallic,Black,2015 BMW 328i xDrive Sedan,2015.0,BMW,27695.0,,International Alfa Romeo,41403.0,Jet Black,Black,0
62605,4JGDF7CE1EA410478,4JGDF7CE1EA410478,2014 Mercedes-Benz  GL450 4MATIC,2014,Mercedes-Benz,34998.0,(608) 286-3923,CarMax Madison,57218.0,White,Tan,2014 Mercedes-Benz GL450,2014.0,Mercedes-Benz,34998.0,608-286-3969,Carmax Madison,58000.0,White,Tan,1
62836,WDDWF4KB7HR305801,55SWF4KB2HU218435,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Gray Metallic,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,46755.0,877-650-2166,Umansky Motor Cars,18.0,Gray Metallic,BLACK,0
62854,58ABK1GG3HU078597,58ABK1GG0HU059604,2017 Lexus ES 350 Base,2017,Lexus,37200.0,(414) 375-4932,Lexus of Milwaukee,9586.0,Obsidian Black,Black,2017 LEXUS ES 350,2017.0,Lexus,38000.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,8973.0,White Pearl,FLAXEN,0
62927,JTHCL5EF8E5022772,JTHCL5EF8E5021122,2014 Lexus LS 460 Base,2014,Lexus,37000.0,(414) 375-4932,Lexus of Milwaukee,50299.0,Obsidian Black,Black,2014 Lexus LS 460,2014.0,Lexus,36950.0,877-510-3625 877-545-4105,Lexus of Madison,51802.0,OBSIDIAN,BLACK w/SHIMAMOKU,0
62985,2T2BK1BA4FC309589,2T2BK1BA4FC309589,2015 Lexus RX 350 350,2015,Lexus,29900.0,(414) 375-4932,Lexus of Milwaukee,66656.0,Ultra White,Cabernet,2015 LEXUS RX,2015.0,Lexus,29900.0,(414) 386-1368,Lexus of Milwaukee,66656.0,Ultra White,F SPORT CABERNET,1
63051,WBA5A7C59FD620752,WBA3B5G51FNS14347,2015 BMW 528 i xDrive,2015,BMW,27987.0,(866) 932-0704,BMW of Milwaukee North,41982.0,Black Sapphire Metallic,Black,2015 BMW 3 Series 328i Xdrive Sedan,2015.0,BMW,26500.0,847-265-1122,Zeigler Nissan Gurnee,43366.0,Estoril Blue Metallic,BLACK,0
63077,WBA5A7C57FD623245,WBA3B5G51FNS14347,2015 BMW 528 i xDrive,2015,BMW,26000.0,(815) 261-4475,BMW and Mazda of Crystal Lake,43335.0,Glacier Silver Metallic,Black,2015 BMW 3 Series 328i Xdrive Sedan,2015.0,BMW,26500.0,847-265-1122,Zeigler Nissan Gurnee,43366.0,Estoril Blue Metallic,BLACK,0
63086,WBA3X5C53FD561790,WBA3B5G51FNS14347,2015 BMW 328 Gran Turismo i xDrive,2015,BMW,27485.0,(414) 930-1684,International Autos,42126.0,Imperial Blue Metallic,Black,2015 BMW 3 Series 328i Xdrive Sedan,2015.0,BMW,26500.0,847-265-1122,Zeigler Nissan Gurnee,43366.0,Estoril Blue Metallic,BLACK,0
63836,55SWF4KB5FU022325,55SWF4KB9FU008900,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26902.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,29587.0,Lunar Blue Metallic,Silk Beige,2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,25298.0,877-650-2166,Umansky Motor Cars,29556.0,Iridium Silver Metallic,BLACK,0
63878,WA1BNAFY9J2080668,WA1BNAFY9J2080668,2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,46900.0,(414) 939-8502,International Autos,14.0,Mythos Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,1
63904,WAUYNGF52JN005346,WA1BNAFY9J2080668,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Manhattan Gray Metallic / Black Roof,Nougat Brown,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63907,WAU23AFC5JN086740,WA1BNAFY9J2080668,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Moonlight Blue Metallic,Nougat Brown,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63908,WAUYNGF53JN012337,WA1BNAFY9J2080668,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic / Black Roof,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63910,WAUY8LFF8J1043793,WA1BNAFY9J2080668,2018 Audi A3 2.0T Premium quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Cosmos Blue Metallic / Black Roof,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63911,WA1JCCFS6JR021870,WA1BNAFY9J2080668,2018 Audi Q3 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Daytona Gray Pearl Effect,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63912,WAU23AFCXJN061722,WA1BNAFY9J2080668,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Tornado Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63913,WA1LAAF73JD032045,WA1BNAFY9J2080668,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Orca Black Metallic,Nougat Brown,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63915,WA1BNAFY5J2100978,WA1BNAFY9J2080668,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Nougat Brown / Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63917,WAUENAF43JA121167,WA1BNAFY9J2080668,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Glacier White Metallic,Black / Express Red,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63918,WAUENAF41JA118753,WA1BNAFY9J2080668,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63919,WA1BNAFY6J2124514,WA1BNAFY9J2080668,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
63936,WAUF8AFC1JN077276,WA1BNAFY9J2080668,2018 Audi A6 2.0T quattro Sport,2018,Audi,,(414) 203-5342,International Autos,0.0,Glacier White Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,46900.0,,International Alfa Romeo,14.0,Mythos black metallic,Black,0
64095,5UXKR0C58J0X84305,5UXKR0C55J0X89610,2018 BMW X5 xDrive35i,2018,BMW,59650.0,(414) 939-8502,International Autos,5217.0,Silver,,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61494.0,888-258-1784 888-258-6303,Concours BMW,4651.0,Dark Graphite,BLACK,0
64441,JTHBW1GG8F2077310,JTJBK1BA1F2474659,2015 Lexus ES 300h Base,2015,Lexus,25432.0,(866) 508-6541,Boucher Hyundai,45505.0,Atomic Silver,Black,Used 2015 Lexus RX 350 Base,2015.0,Lexus,25987.0,815-625-9600,MAJESKI MOTORS INC,45261.0,Brown,,0
64897,JTHBK1EG0A2359772,JTHBK1EG0A2359772,2010 Lexus ES 350,2010,Lexus,,(608) 234-4968,Francois Ford,91810.0,Gray,Black,Pre-Owned 2010 Lexus ES 350,2010.0,Lexus,,608-424-3375,Francois Sales & Service,91810.0,Gray,Black,1
64966,WDDSJ4EB4EN050262,WDDSJ4EB4EN050262,2014 Mercedes-Benz  CLA250,2014,Mercedes-Benz,21998.0,(262) 207-2339,CarMax Waukesha,46492.0,Black,Black,2014 Mercedes-Benz CLA250,2014.0,Mercedes-Benz,21998.0,262-207-6249,Carmax Waukesha,47000.0,Black,Black,1
65032,2T2BZMCA9GC015019,2T2BZMCA9GC015019,2016 Lexus RX 350 350,2016,Lexus,40533.0,(866) 508-6541,Boucher Hyundai,26299.0,Nightfall Mica,Black,Used 2016 Lexus RX 350,2016.0,Lexus,40533.0,888-383-3649 866-508-6541,Boucher Hyundai,26299.0,Nightfall Mica,Black Nuluxe With Striated Black Trim,1
65139,WBAPK5C50BA662412,WBAPK5C50BA662412,2011 BMW 328 i xDrive,2011,BMW,12007.0,(262) 510-0474,Lexus of Brookfield,80860.0,White,Black,2011 BMW 3 Series 328i Xdrive,2011.0,BMW,12007.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,80860.0,White,BLACK,1
65175,WBA5B3C51FD541680,WBA5B3C52FD548685,2015 BMW 535 i xDrive,2015,BMW,30976.0,(888) 570-3759,Zimbrick BMW,46065.0,Jet Black,Black Dakota Leather,2015 BMW 535i xDrive Sedan,2015.0,BMW,32485.0,,International Alfa Romeo,45589.0,Dark Graphite,Black,0
65214,WBA5B3C52FD548685,WBA5B3C52FD548685,2015 BMW 535 i xDrive,2015,BMW,32485.0,(414) 930-1684,International Autos,45589.0,Dark Graphite Metallic,Black,2015 BMW 535i xDrive Sedan,2015.0,BMW,32485.0,,International Alfa Romeo,45589.0,Dark Graphite,Black,1
65243,WBAVL1C59FVY34772,WBAVL1C54FVY37613,2015 BMW X1 xDrive 28i,2015,BMW,22989.0,(815) 580-3156,Lou Bachrodt Automall,42038.0,Silver,Beige,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015.0,BMW,21995.0,8779021636,Napleton Cadillac,43265.0,,,0
65256,WBAVL1C59FVY27370,WBAVL1C54FVY37613,2015 BMW X1 xDrive 28i,2015,BMW,23250.0,(815) 261-4475,BMW and Mazda of Crystal Lake,42875.0,Black,,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015.0,BMW,21995.0,8779021636,Napleton Cadillac,43265.0,,,0
65355,WAUEH98E58A151647,WAUEH98E58A151647,2008 Audi A4 3.2 Avant quattro,2008,Audi,11999.0,(815) 916-4212,Napleton Autowerks Loves Park,70756.0,Gray,,2008 Audi A4 3.2 Avant Wagon,2008.0,Audi,11999.0,877-441-8782,"Napleton's Autowerks, Inc.",70756.0,Gray,,1
65784,WBA4F9C30HG812246,WBA4F9C30HG812246,2017 BMW 430 Gran Coupe i xDrive,2017,BMW,43888.0,(866) 932-0704,BMW of Milwaukee North,9058.0,Imperial Blue Metallic,Black,2017 BMW 430i xDrive w/SULEV Gran Coupe,2017.0,BMW,43888.0,888-258-1784 888-258-6303,Concours BMW,9058.0,Imperial Blue,BLACK,1
66217,WAUJ8GFF9J1002291,WA1BNAFY8J2017383,2018 Audi A3 2.0T Premium quattro,2018,Audi,41735.0,(414) 203-5342,International Autos,0.0,Mythos Black Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66228,WA1JCCFS3JR009837,WA1BNAFY8J2017383,2018 Audi Q3 2.0T Premium Plus,2018,Audi,41645.0,(414) 203-5342,International Autos,0.0,Daytona Gray Pearl Effect,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66259,WAUYNGF52JN005346,WA1BNAFY8J2017383,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Manhattan Gray Metallic / Black Roof,Nougat Brown,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66260,WAUG3AFC8JN003629,WA1BNAFY8J2017383,2018 Audi A6 3.0T Premium quattro,2018,Audi,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Java Brown Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66262,WAU23AFC5JN086740,WA1BNAFY8J2017383,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Moonlight Blue Metallic,Nougat Brown,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66263,WAUYNGF53JN012337,WA1BNAFY8J2017383,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic / Black Roof,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66264,WAUENAF44JA118875,WA1BNAFY8J2017383,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66270,WA1BNAFY5J2100978,WA1BNAFY8J2017383,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Nougat Brown / Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66275,WAUENAF42JN005726,WA1BNAFY8J2017383,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66276,WA1BNAFY5J2099783,WA1BNAFY8J2017383,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Florett Silver Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66277,WA1ECCFS5JR024793,WA1BNAFY8J2017383,2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Daytona Gray Pearl Effect,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66279,WAUENAF4XJA128987,WA1BNAFY8J2017383,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Moonlight Blue Metallic,Nougat Brown / Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66290,WAUENCF52JA068272,WA1BNAFY8J2017383,2018 Audi A5 2.0T Premium quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic,Black,Used 2018 Audi Q5 2.0 TFSI Premium Plus,2018.0,Audi,42999.0,(608) 269-2158,Brenengen Chevrolet Buick,464.0,Monsoon Gray Metallic,Black W/leather Seating Surfaces,0
66405,WAUYGAFC4CN089629,WAUYGAFC4CN089629,2012 Audi A7 3.0T quattro Premium,2012,Audi,32772.0,(877) 562-3823,Boucher Cadillac of Waukesha,12696.0,Daytona Gray Pearl,Black,Used 2012 Audi A7 4dr HB quattro 3.0 Premium Plus,2012.0,Audi,32772.0,(877) 205-7085,BOUCHER CADILLAC,12696.0,Gray,,1
66749,JTJJM7FX6E5083916,JTJJM7FX6E5083916,2014 Lexus GX 460 Luxury,2014,Lexus,38950.0,(608) 478-2657,Lexus of Madison,48237.0,Starfire Pearl,Sepia,2014 Lexus GX 460,2014.0,Lexus,38950.0,877-510-3625 877-545-4105,Lexus of Madison,48237.0,STARFIRE PEARL,SEPIA,1
66796,WBA3C3C58EP661249,WBA3C3G55ENS70372,2014 BMW 320 i xDrive,2014,BMW,20985.0,(414) 939-8502,International Autos,34513.0,Jet Black,,2014 BMW 320 XI,2014.0,BMW,19998.0,608-286-3969,Carmax Madison,36000.0,Black,Tan,0
67110,JTHBK1GG2F2181528,2T2BK1BA4FC257378,2015 Lexus ES 350 4dr Sedan,2015,Lexus,25980.0,(877) 682-3020,VROOM (Milwaukee),40726.0,Gray,Gray,2015 LEXUS RX 350 All-wheel Drive,2015.0,Lexus,,877-609-0095,Lexus of Rockford,42680.0,0077 Starfire Pearl,,0
67139,2T2BK1BA3FC260336,2T2BK1BA4FC257378,2015 Lexus RX 350 Base,2015,Lexus,32900.0,(888) 254-2062,Acura of Brookfield,42434.0,Claret Mica,F Sport Black,2015 LEXUS RX 350 All-wheel Drive,2015.0,Lexus,,877-609-0095,Lexus of Rockford,42680.0,0077 Starfire Pearl,,0
67220,JTHKD5BH9B2034926,JTHKD5BH9B2034926,2011 Lexus CT 200h 200H,2011,Lexus,8997.0,(414) 326-9166,Diamond Jim's Motorcars,120572.0,Obsidian Black,Black,2011 LEXUS CT 200h Base Hatchback,2011.0,Lexus,8997.0,888-261-9579,Diamond Jim's Motorcars,120572.0,Obsidian,BLACK,1
67610,58ABK1GG7GU015582,58ABK1GG7GU015582,2016 Lexus ES 350 Base,2016,Lexus,31979.0,(262) 510-2426,Mercedes-Benz of Elmbrook,8927.0,Nightfall Mica,Flaxen,2016 Lexus ES 350,2016.0,Lexus,31979.0,414-543-3000,International Autos,8927.0,Nightfall Mica,Flaxen,1
67918,JTJBM7FX3F5100287,JTJBM7FX3F5100287,2015 Lexus GX 460 Base,2015,Lexus,38950.0,(608) 478-2657,Lexus of Madison,32373.0,Silver Lining Metallic,Black,2015 Lexus GX 460,2015.0,Lexus,38950.0,877-510-3625 877-545-4105,Lexus of Madison,32373.0,SILVER LINING METALLIC,BLACK,1
67962,WBA3K5C5XFK301929,WBA5A7C58FD625750,2015 BMW 328d xDrive,2015,BMW,30140.0,(920) 717-1525,Napleton Chevrolet Buick,39251.0,,,2015 BMW 5 Series 528i Xdrive Sedan,2015.0,BMW,30000.0,847-265-1122,Zeigler Nissan Gurnee,37828.0,Black Sapphire Metallic,BLACK,0
68109,WA1LAAF75JD001766,WA1CNAFYXJ2048476,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 375-2115,Audi North Shore,5179.0,Orca Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4193.0,Manhattan gray metallic,Black,0
68440,WA1LFAFP1FA081884,WAUGFAFC8FN018386,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,30000.0,Monsoon Gray,,2015 Audi A6 2.0T Premium Plus Sedan,2015.0,Audi,28950.0,414-543-3000,INTERNATIONAL AUTOS GROUP,30396.0,Quartz Gray Metallic,Black,0
68691,WBA3B5G50DNS02607,WBA3B5C56DJ599026,2013 BMW 328 i xDrive,2013,BMW,19995.0,(815) 788-6440,M'Lady Nissan,46429.0,Melbourne Red Metallic,Black,2013 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2013.0,BMW,20990.0,888-237-4721 877-654-8272,Zimbrick BMW,45155.0,Jet Black,Black Dakota Leather,0
68714,5UXTR9C55JLC72592,5UXTR9C55JLC72592,2018 BMW X3 xDrive30i,2018,BMW,51985.0,(414) 939-8502,International Autos,4468.0,Alpine White,Black,2018 BMW X3 xDrive30i SAV,2018.0,BMW,51985.0,,International Alfa Romeo,4468.0,Alpine White,Black,1
68867,JTJJM7FX7F5117606,JTJJM7FX7F5117606,2015 Lexus GX 460 Luxury,2015,Lexus,43500.0,(608) 478-2657,Lexus of Madison,35674.0,Nebula Gray Pearl,Black,2015 Lexus GX 460,2015.0,Lexus,43500.0,877-510-3625 877-545-4105,Lexus of Madison,35674.0,NEBULA GRAY PEARL,BLACK,1
68969,WA1LFAFP9CA138831,WA1LFAFP8CA074393,2012 Audi Q5 2.0T Premium Plus quattro,2012,Audi,16911.0,(414) 377-4903,Ewald Chrysler Jeep Dodge RAM,82725.0,Black,,Pre-Owned 2012 Audi Q5 2.0T Premium,2012.0,Audi,16510.0,608-424-3375,Francois Sales & Service,81296.0,Silver,Black,0
68972,WAUBFAFL5CN005214,WA1LFAFP8CA074393,2012 Audi A4 2.0T Premium,2012,Audi,15997.0,(608) 318-4022,Metro Kia of Madison,80630.0,Silver,,Pre-Owned 2012 Audi Q5 2.0T Premium,2012.0,Audi,16510.0,608-424-3375,Francois Sales & Service,81296.0,Silver,Black,0
68975,WA1LFAFP8CA074393,WA1LFAFP8CA074393,2012 Audi Q5 2.0T Premium quattro,2012,Audi,16510.0,(608) 234-4968,Francois Ford,81296.0,Silver,Black,Pre-Owned 2012 Audi Q5 2.0T Premium,2012.0,Audi,16510.0,608-424-3375,Francois Sales & Service,81296.0,Silver,Black,1
69462,JTJBK1BA2F2480776,2T2BK1BA4FC290414,2015 Lexus RX 350 Base,2015,Lexus,31000.0,(262) 558-4486,Toyota of Brookfield,36562.0,Stargazer Black,Saddle,2015 LEXUS RX 350,2015.0,Lexus,31500.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,34736.0,Red,LIGHT TAN,0
69467,2T2BK1BA1FC306455,2T2BK1BA4FC290414,2015 Lexus RX 350,2015,Lexus,32607.0,(262) 510-0474,Lexus of Brookfield,32800.0,Black,Parchment,2015 LEXUS RX 350,2015.0,Lexus,31500.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,34736.0,Red,LIGHT TAN,0
69912,JTHCE1BL0E5026778,JTHCE1BL0E5026778,2014 Lexus GS 350 Base,2014,Lexus,26294.0,(608) 440-2725,Zimbrick Chevrolet,31172.0,Nebula Gray Pearl,Black,2014 Lexus GS 350 4dr Sdn AWD,2014.0,Lexus,26294.0,608-620-7188,Zimbrick Inc,31172.0,Nebula Gray Pearl,Black,1
69958,WBAVL1C5XFVY34215,WBAVL1C5XFVY34215,2015 BMW X1 xDrive28i,2015,BMW,20628.0,(888) 570-3759,Zimbrick BMW,49330.0,Alpine White,Black SensaTec,2015 BMW X1 AWD 4dr xDrive28i,2015.0,BMW,20628.0,888-237-4721 877-654-8272,Zimbrick BMW,49330.0,Alpine White,Black,1
70177,WDDGF8BBXBR148378,WDDGF8BBXBR148378,2011 Mercedes-Benz  C 300,2011,Mercedes-Benz,12890.0,(815) 308-2308,Gary Lang Automotive Group,83794.0,,,2011 Mercedes-Benz C-Class C 300 Sedan,2011.0,Mercedes-Benz,12890.0,877-289-1712 866-415-5651,Gary Lang Auto Group,83794.0,,,1
70463,2T2BK1BA3FC260336,2T2BK1BA3FC260336,2015 Lexus RX 350 Base,2015,Lexus,32900.0,(888) 254-2062,Acura of Brookfield,42434.0,Claret Mica,F Sport Black,2015 Lexus RX 350 AWD 4dr F Sport,2015.0,Lexus,32900.0,608-620-7188,Zimbrick Inc,42434.0,Claret Mica,F Sport Black,1
70521,JTHCE1BL2FA001406,2T2BK1BA3FC260336,2015 Lexus GS 350 Crafted Line,2015,Lexus,32998.0,(414) 214-9772,CarMax Metro Parc,43590.0,White,Black,2015 Lexus RX 350 AWD 4dr F Sport,2015.0,Lexus,32900.0,608-620-7188,Zimbrick Inc,42434.0,Claret Mica,F Sport Black,0
70701,WAULFAFR8DA080300,WAULFAFR8DA080300,2013 Audi A5 2.0T Premium Plus quattro,2013,Audi,20967.0,(414) 375-2115,Audi North Shore,31825.0,Ice Silver Metallic / Brown Roof,Black,2013 Audi A5 2.0T Premium (Tiptronic) Coupe,2013.0,Audi,20967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,31825.0,Ice silver metallic,Black,1
70885,WBA3B3G58ENR81535,WBA3B3C57EF544920,2014 BMW 328 i xDrive,2014,BMW,23195.0,(414) 930-1684,International Autos,43018.0,Melbourne Red Metallic,Black,2014 BMW 328i xDrive Sedan,2014.0,BMW,21885.0,,International Alfa Romeo,43646.0,Mineral Gray Metallic,Black,0
71143,JTHCM1D2XG5004412,JTHCM1D2XG5004412,2016 Lexus IS 300,2016,Lexus,29763.0,(414) 375-4715,Russ Darrow Chrysler Dodge Jeep RAM,22563.0,Eminent White Pearl,Parchment,Used 2016 Lexus IS 300,2016.0,Lexus,29762.0,888-356-1417,Russ Darrow Kia,22563.0,Eminent White Pearl,Parchment,1
71527,55SWF4KB5FU030747,55SWF4KB7FU025792,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26492.0,(414) 939-8502,International Autos,43025.0,Polar White,Black,2015 Mercedes-Benz 4dr Sdn C 300 4MATIC,2015.0,Mercedes-Benz,24500.0,(608) 258-4000,Zimbrick European,41862.0,Polar White,Black,0
71585,WAUFFAFL8CA101492,WA1CFBFP9CA044308,2012 Audi A4 2.0T Premium Plus quattro,2012,Audi,14792.0,(414) 939-8502,International Autos,88075.0,Glacier White Metallic,Cardamom Beige,2012 Audi Q5 2.0T Premium Plus (Tiptronic) SUV,2012.0,Audi,16500.0,,International Alfa Romeo,89610.0,Brilliant Black,Black,0
