name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Lexus NX 300,2018,Lexus,Gray,40817,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZXJ2171038
2018 Lexus RX 350 L Premium,2018,Lexus,Black,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Parchment,8-Speed Automatic,AWD,JTJDZKCA6J2005231
2018 Lexus LX 570 Three-Row,2018,Lexus,White,90220,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Cabernet,8-Speed Automatic,4WD,JTJHY7AX5J4255203
2018 Lexus LX 570 Three-Row,2018,Lexus,Silver,92670,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Cabernet,8-Speed Automatic,4WD,JTJHY7AX4J4262126
2005 Lexus ES 330,2005,Lexus,Silver,6995,Ramsey Motors and Auto Care,(414) 455-4021,3.7,7,121531,73,Silver,Black,5-Speed Automatic,FWD,JTHBA30G055091185
2018 Lexus RX 350 L Premium,2018,Lexus,Beige,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCA3J2006398
2015 Lexus ES 350 Base,2015,Lexus,Silver,24950,Russ,,,,29000,65,Silver,Black,Automatic,FWD,
2018 Lexus RX 350L Premium,2018,Lexus,Silver,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Parchment,8-Speed Automatic,AWD,JTJDZKCA5J2006824
2018 Lexus NX 300,2018,Lexus,White,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Cream,6-Speed Automatic,AWD,JTJBARBZ9J2169300
2018 Lexus RX 350,2018,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,8-Speed Automatic,AWD,2T2BZMCA5JC145404
2018 Lexus IS 300,2018,Lexus,Black,38814,Lexus of Madison,(608) 478-2661,5,68,,6,Obsidian Black,Black,8-Speed Automatic,RWD,JTHBA1D20J5062749
2018 Lexus RX 350 L Premium,2018,Lexus,Black,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Gray,8-Speed Automatic,AWD,JTJDZKCA2J2004738
2018 Lexus LX 570 Two-Row,2018,Lexus,Black,78181,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Black,8-Speed Automatic,4WD,JTJHY7AX0J4266254
2018 Lexus RX 350 L Premium,2018,Lexus,Brown,55013,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Autumn Shimmer,Parchment,8-Speed Automatic,AWD,JTJDZKCA6J2006539
2006 Lexus GS 300,2006,Lexus,Blue,10000,William,,,,130000,4,Blue,Black,Automatic,,
2018 Lexus ES 300h,2018,Lexus,Black,50148,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,Automatic CVT,FWD,JTHBW1GGXJ2188367
2002 Lexus ES 300,2002,Lexus,Silver,1999,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,168356,67,Millennium Silver Metallic,Black,5-Speed Automatic,FWD,JTHBF30G520010224
2018 Lexus LS 500,2018,Lexus,Red,103899,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,10-Speed Automatic,AWD,JTHC5LFF5J5001336
2018 Lexus GX 460 Base,2018,Lexus,Black,52375,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Sepia,6-Speed Automatic,4WD,JTJBM7FX9J5192742
2018 Lexus LX 570 Two-Row,2018,Lexus,Black,80972,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,8-Speed Automatic,4WD,JTJHY7AX3J4270296
2018 Lexus RX 350,2018,Lexus,Silver,52333,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA8JC141718
2005 Lexus ES 330,2005,Lexus,Silver,6995,Reina International,(262) 510-2733,4,6,160215,66,Classic Silver Metallic,Ash,5-Speed Automatic,FWD,JTHBA30G155125022
2018 Lexus RX 350 L Premium,2018,Lexus,Gray,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA5J2006144
2018 Lexus RX 350 L Premium,2018,Lexus,Silver,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,JTJDZKCA1J2005170
2018 Lexus RX 350 350L,2018,Lexus,White,54154,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,JTJDZKCA2J2003475
2015 Lexus ES 300h Base,2015,Lexus,Black,41900,Alan Browne Chevrolet,(815) 572-4312,3.7,28,21301,76,Black,,Automatic CVT,FWD,JTHBW1GG7F2082014
2018 Lexus RX 350,2018,Lexus,Blue,52913,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA7JC146716
2018 Lexus RX 350,2018,Lexus,White,60923,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCAXJC142790
2009 Lexus ES 350,2009,Lexus,White,10995,Don Miller Alfa Romeo Fiat of Madison,(608) 338-1544,,,103542,4,White,,6-Speed Automatic,FWD,JTHBJ46G492315997
2010 Lexus LX 570,2010,Lexus,Black,25999,Theresa,,,,155293,75,Black,Gray,Automatic,AWD,
2006 Lexus GS 300,2006,Lexus,Beige,8995,German Auto House,(608) 467-4941,5,1,129847,2,Champagne,Cashmere,6-Speed Automatic,AWD,JTHCH96S660004894
2018 Lexus RX 350,2018,Lexus,Silver,55393,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Gray,8-Speed Automatic,AWD,2T2BZMCA9JC145566
2009 Lexus GS 350,2009,Lexus,White,11998,Gordie Boucher Village Ford of Thiensville,(262) 229-4036,4,4,132801,72,Opaline Pearl,Light Gray,6-Speed Automatic,AWD,JTHCE96S390022548
2018 Lexus RX 350 350,2018,Lexus,White,49792,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA8JC147535
2018 Lexus NX 300,2018,Lexus,Silver,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ6J2168797
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Brown,8-Speed Automatic,AWD,JTJDZKCA8J2002024
2018 Lexus RX 350,2018,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,8-Speed Automatic,AWD,2T2BZMCA5JC145564
2018 Lexus NX 300,2018,Lexus,White,38602,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ4J2168670
2018 Lexus RX 350,2018,Lexus,Red,52333,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Matador Red Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA7JC144433
2018 Lexus RX 350,2018,Lexus,Gray,55393,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA3JC147183
2018 Lexus RX 350,2018,Lexus,Black,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Gray,8-Speed Automatic,AWD,2T2BZMCA5JC145757
2018 Lexus NX 300 300,2018,Lexus,White,38861,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Caramel,6-Speed Automatic,AWD,JTJBARBZ4J2167048
2018 Lexus RX 350 L Premium,2018,Lexus,White,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Gray,8-Speed Automatic,AWD,JTJDZKCA5J2004961
2018 Lexus RX 350 L Premium,2018,Lexus,Silver,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Brown,8-Speed Automatic,AWD,JTJDZKCA5J2004037
2008 Lexus IS 250,2008,Lexus,Red,11995,New To You Auto,(262) 565-6495,3.8,16,78987,58,Red,Tan,6-Speed Automatic,AWD,JTHCK262382024321
2018 Lexus RX 350 Base,2018,Lexus,Black,42820,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,8-Speed Automatic,FWD,2T2ZZMCA1JC099391
2001 Lexus ES 300,2001,Lexus,Beige,3995,Capital Auto Clinic,(608) 318-4084,5,3,160000,4,Champagne,Tan,4-Speed Automatic,FWD,JT8BF28G915105210
2006 Lexus IS 250,2006,Lexus,Blue,7995,New To You Auto,(262) 565-6495,3.8,16,129534,58,Turquoise,Gray,6-Speed Automatic,AWD,JTHCK262X62000790
2018 Lexus RX 350,2018,Lexus,Blue,55393,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Gray,8-Speed Automatic,AWD,2T2BZMCA6JC145590
2006 Lexus IS 250,2006,Lexus,Blue,7995,New To You Auto,(262) 565-6495,3.8,16,135876,58,Turquoise,Gray,6-Speed Automatic,AWD,JTHCK262162005392
2008 Lexus LS 460 Base,2008,Lexus,Black,15995,Lidtke Motors Inc,(920) 643-3070,,,101811,39,Obsidian Black,Black,8-Speed Automatic,RWD,JTHBL46F385066297
2002 Lexus ES 300,2002,Lexus,Beige,4990,Streff Auto Group,(414) 255-0285,3,9,200417,70,Beige,Black,5-Speed Automatic,FWD,JTHBF30GX20048905
2018 Lexus LC 500 Base,2018,Lexus,Blue,92114,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Black,10-Speed Automatic,RWD,JTHHP5AY6JA001793
2018 Lexus LX 570 Three-Row,2018,Lexus,Silver,92796,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,8-Speed Automatic,4WD,JTJHY7AX8J4265224
2018 Lexus IS 350 Base,2018,Lexus,Black,47569,Lexus of Madison,(608) 478-2661,5,68,,6,Caviar,Red,6-Speed Automatic,AWD,JTHCZ1D29J5015099
2014 Lexus GX 460 Luxury,2014,Lexus,Black,40495,Lidtke Motors Inc,(920) 643-3070,,,32736,39,Black Onyx,Beige,6-Speed Automatic,4WD,JTJJM7FX4E5085065
2018 Lexus GX 460 Luxury,2018,Lexus,White,61450,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Nutmeg,6-Speed Automatic,4WD,JTJJM7FX9J5186385
2004 Lexus RX 330,2004,Lexus,Silver,7400,Zimbrick at Fish Hatchery Road,(608) 338-1471,4.3,376,173011,2,Savannah Metallic,Ivory,5-Speed Automatic,AWD,JTJHA31U340052860
2015 Lexus CT 200h Base,2015,Lexus,White,19900,Zimbrick at Fish Hatchery Road,(608) 338-1471,4.3,376,42484,2,Eminent White,Caramel,Automatic CVT,FWD,JTHKD5BH5F2228584
2010 Lexus RX 350 Base,2010,Lexus,Black,17400,Zimbrick at Fish Hatchery Road,(608) 338-1471,4.3,376,76688,2,Black Sapphire Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA7AC053666
2015 Lexus RX 350,2015,Lexus,Brown,28998,CarMax Madison,(608) 286-3923,4.3,3,32637,5,Tan,Tan,,AWD,JTJBK1BA7F2483754
2013 Lexus GS 350 4dr Sdn AWD,2013,Lexus,Gray,,608 Motorsports,(608) 729-3815,5,48,0,5,Gray,Black,6-SPEED A/T,All Wheel Drive,JTHCE1BL5D5002913
2009 Lexus RX 350,2009,Lexus,Brown,15995,Goben Cars East,(608) 216-2303,4.8,240,76186,6,Brown,,5-Speed Automatic,AWD,JTJHK31U192061856
2009 Lexus RX 350,2009,Lexus,Red,13995,Goben Cars East,(608) 216-2303,4.8,240,103335,6,Maroon,,5-Speed Automatic,AWD,JTJHK31U092858888
2018 Lexus ES 300h Base,2018,Lexus,Beige,,Lexus of Madison,(608) 478-2661,5,68,,6,Satin Cashmere Metallic,Flaxen,Automatic CVT,FWD,JTHBW1GG4J2184721
2018 Lexus LX 570 Two-Row,2018,Lexus,Silver,,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Black,8-Speed Automatic,4WD,JTJHY7AX4J4271361
2014 Lexus LS 460 Base,2014,Lexus,Black,36950,Lexus of Madison,(608) 478-2660,5,68,51802,6,Obsidian Black,Black,8-Speed Automatic,AWD,JTHCL5EF8E5021122
2018 Lexus GS 350 F Sport,2018,Lexus,White,,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Red,6-Speed Automatic,AWD,JTHCZ1BL0JA009212
2010 Lexus RX 350 Base,2010,Lexus,White,15950,Lexus of Madison,(608) 478-2660,5,68,88188,6,Tungsten Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA8AC016657
2016 Lexus NX 200t,2016,Lexus,Gray,32500,Lexus of Madison,(608) 478-2660,5,68,26304,6,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTJBARBZXG2066959
2018 Lexus RX 350 Base,2018,Lexus,Blue,,Lexus of Madison,(608) 478-2661,5,68,,6,Nightfall Mica,Black,8-Speed Automatic,AWD,2T2BZMCA6JC145654
2018 Lexus NX 300 F Sport,2018,Lexus,Blue,,Lexus of Madison,(608) 478-2661,5,68,,6,Ultrasonic Blue Mica,Black,6-Speed Automatic,AWD,JTJBARBZ3J2171477
2018 Lexus NX 300 Base,2018,Lexus,Silver,,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ0J2171663
2018 Lexus RX 350 Base,2018,Lexus,Blue,,Lexus of Madison,(608) 478-2661,5,68,,6,Nightfall Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA6JC146058
2018 Lexus IS 300,2018,Lexus,White,,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHC81D23J5029891
2013 Lexus RX 350 Base,2013,Lexus,Red,,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85,54703,12,Maroon,,6-Speed Automatic,AWD,2T2BK1BA5DC204010
2010 Lexus ES 350,2010,Lexus,Gray,,Francois Ford,(608) 234-4968,4.8,67,91810,15,Gray,Black,6-Speed Automatic,FWD,JTHBK1EG0A2359772
2011 Lexus GX 460 Base,2011,Lexus,Beige,19499,Hesser Toyota,(608) 554-2958,4.8,107,136108,30,Beige,,6-Speed Automatic,4WD,JTJBM7FX4B5027621
2004 Lexus ES 330,2004,Lexus,Black,,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,132234,45,Black,,5-Speed Automatic,FWD,JTHBA30G945052738
2017 Lexus RX 350,2017,Lexus,Gray,48000,Anderson Toyota Lexus,(888) 347-2891,4.9,2455,24710,55,Nebula,,8-Speed Automatic w/OD,AWD,2T2BZMCA9HC081491
2008 Lexus ES 350,2008,Lexus,Red,8995,Hall Automotive,(262) 229-4616,,,118559,58,Burgundy,,6-Speed Automatic,FWD,JTHBJ46G882204075
2016 Lexus IS 350 Base,2016,Lexus,Silver,,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,552,14589,60,Silver,,6-Speed Automatic w/OD,AWD/All-Wheel Drive,JTHCE1D24G5011854
2011 Lexus RX 350 Base,2011,Lexus,Silver,15871,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57,108322,60,Silver,,6-Speed Automatic,AWD,2T2BK1BA1BC096501
2013 Lexus GS 350 Base,2013,Lexus,Gray,22348,Boucher Cadillac of Waukesha,(877) 562-3823,5,29,68544,61,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTHCE1BL1D5003931
2015 Lexus RX 350,2015,Lexus,Gray,28998,CarMax Waukesha,(262) 207-2339,,,28270,61,Gray,Black,,AWD,2T2BK1BA7FC280654
2015 Lexus GX 460,2015,Lexus,Red,36998,CarMax Waukesha,(262) 207-2339,,,36995,61,Red,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX8F5097760
2015 Lexus RX 350 F-SPORT,2015,Lexus,Gray,33998,CarMax Waukesha,(262) 207-2339,,,17807,61,Gray,Black,,AWD,2T2BK1BA4FC324609
2015 Lexus RX 350 Base,2015,Lexus,Black,31000,Toyota of Brookfield,(262) 558-4486,4.8,62,36562,61,Stargazer Black,Saddle,6-Speed Automatic,AWD,JTJBK1BA2F2480776
2013 Lexus RX 350 Base,2013,Lexus,White,,Toyota of Brookfield,(262) 558-4486,4.8,62,28163,61,White,,6-Speed Automatic,FWD,2T2ZK1BA4DC099166
2017 Lexus LS 460,2017,Lexus,Blue,69007,Lexus of Brookfield,(262) 510-0474,4.9,184,10775,62,Dark Blue,Brown,8-Speed Automatic,AWD,JTHCL5EF5H5027657
2015 Lexus RX 350,2015,Lexus,White,35007,Lexus of Brookfield,(262) 510-0474,4.9,184,12092,62,White,Parchment,6-Speed Automatic,AWD,2T2BK1BA8FC330901
2014 Lexus RX 350,2014,Lexus,Gray,29007,Lexus of Brookfield,(262) 510-0474,4.9,184,47384,62,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA0EC245999
2014 Lexus LX 570,2014,Lexus,Black,54007,Lexus of Brookfield,(262) 510-0474,4.9,184,39982,62,Black,Black,6-Speed Automatic,4WD,JTJHY7AX5E4159397
2014 Lexus GS 350,2014,Lexus,Silver,29300,Lexus of Brookfield,(262) 373-6622,4.9,184,40810,62,Silver,Black,6-Speed Automatic,AWD,JTHCE1BL3E5027987
2015 Lexus RC 350,2015,Lexus,Silver,34507,Lexus of Brookfield,(262) 510-0474,4.9,184,38715,62,Atomic Silver,Caramel,6-Speed Automatic,AWD,JTHSE5BC9F5004590
2017 Lexus RX 350 350,2017,Lexus,Red,50907,Lexus of Brookfield,(262) 510-0474,4.9,184,5866,62,Red,Parchment,8-Speed Automatic,AWD,2T2BZMCA2HC117862
2015 Lexus RX 350 350,2015,Lexus,White,35507,Lexus of Brookfield,(262) 510-0474,4.9,184,27787,62,Ultra White,Cabernet,8-Speed Automatic,AWD,2T2BK1BA0FC304521
2015 Lexus IS 350,2015,Lexus,Silver,31507,Lexus of Brookfield,(262) 510-0474,4.9,184,39245,62,Silver,Black,6-Speed Automatic,AWD,JTHCE1D23F5008426
2015 Lexus RX 350,2015,Lexus,Black,32607,Lexus of Brookfield,(262) 510-0474,4.9,184,32800,62,Black,Parchment,6-Speed Automatic,AWD,2T2BK1BA1FC306455
2017 Lexus GX 460,2017,Lexus,White,49507,Lexus of Brookfield,(262) 510-0474,4.9,184,10614,62,Starfire Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX3H5159388
2017 Lexus RX 350 350,2017,Lexus,Gray,46707,Lexus of Brookfield,(262) 510-0474,4.9,184,12130,62,Gray Pearl,Brown,8-Speed Automatic,AWD,2T2BZMCA6HC064180
2015 Lexus IS 250 250,2015,Lexus,Black,28707,Lexus of Brookfield,(262) 510-0474,4.9,184,36485,62,Black,Red,6-Speed Automatic,AWD,JTHCF1D22F5029801
2015 Lexus ES 350 350,2015,Lexus,Black,28307,Lexus of Brookfield,(262) 510-0474,4.9,184,27505,62,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG3F2186172
2011 Lexus  460,2011,Lexus,White,27990,Crest Cadillac,(262) 510-2410,4.7,180,46831,66,Tungsten Pearl,Black,6-Speed Automatic with Sequential Shift ECT,Four Wheel Drive,JTJBM7FX9B5026996
2015 Lexus IS 350,2015,Lexus,Red,30998,CarMax Metro Parc,(414) 214-9772,4,2,18807,68,Red,Black,6-Speed Automatic w/OD,AWD,JTHCE1D26F5007092
2015 Lexus GS 350 Crafted Line,2015,Lexus,White,32998,CarMax Metro Parc,(414) 214-9772,4,2,43590,68,White,Black,6-Speed Automatic w/OD,AWD,JTHCE1BL2FA001406
2015 Lexus RX 350,2015,Lexus,Gray,25998,CarMax Metro Parc,(414) 214-9772,4,2,44352,68,Gray,Gray,,AWD,2T2BK1BA7FC281044
2015 Lexus CT 200h Hybrid,2015,Lexus,Silver,21998,CarMax Metro Parc,(414) 214-9772,4,2,22399,68,Silver,Black,1-Speed CVT w/OD,FWD,JTHKD5BH4F2242055
2014 Lexus ES 350 Base,2014,Lexus,Black,22995,Wilde Toyota,(414) 312-6720,4.8,4027,30116,68,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG6E2112095
2012 Lexus IS 250 Base,2012,Lexus,Black,,International Autos,(414) 939-8502,3.8,56,77404,68,Black,,6-Speed Automatic,AWD,JTHCF5C2XC5055244
2004 Lexus LS 430,2004,Lexus,Silver,9250,Ken,,,,94000,68,Silver,Black,Automatic,RWD,
2013 Lexus GS 350 Base,2013,Lexus,Black,24730,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,4.7,598,57416,70,Obsidian Black,Black,6-Speed Automatic,AWD,JTHCE1BL8D5014375
2008 Lexus ES 350,2008,Lexus,Brown,11997,Diamond Jim's Motorcars,(414) 326-9166,4,68,71549,73,Tan,Black,6-Speed Automatic,FWD,JTHBJ46G482268114
1998 Lexus LX 470,1998,Lexus,Black,5995,Diamond Jim's Motorcars,(414) 326-9166,4,68,320929,73,Black,Tan,4-Speed Automatic,4WD,JT6HT00W5W0022669
2005 Lexus ES 330,2005,Lexus,Silver,4997,Diamond Jim's Motorcars,(414) 326-9166,4,68,185715,73,Classic Silver Metallic,Ash,5-Speed Automatic,FWD,JTHBA30GX55067847
2016 Lexus ES 350 Base,2016,Lexus,Gray,27980,VROOM (Milwaukee),(877) 682-3020,,,37435,73,Gray,Tan,6-Speed Automatic w/OD,FWD,58ABK1GG7GU005635
2015 Lexus GX 460 Base,2015,Lexus,Black,40230,VROOM (Milwaukee),(877) 682-3020,,,33955,73,Black,Tan,6-Speed Automatic w/OD,4WD,JTJBM7FX0F5109853
2015 Lexus RC 350 Base,2015,Lexus,Silver,32980,VROOM (Milwaukee),(877) 682-3020,,,17731,73,Silver,Black,Automatic,RWD,JTHHE5BC1F5003704
2013 Lexus ES 350 4dr Sdn,2013,Lexus,White,18880,VROOM (Milwaukee),(877) 682-3020,,,66039,73,White,Tan,6-Speed Automatic w/Manual Shift,FWD,JTHBK1GG8D2023594
2016 Lexus IS 200t Base,2016,Lexus,Black,26230,VROOM (Milwaukee),(877) 682-3020,,,14180,73,Black,Black,8-Speed Automatic w/OD,RWD,JTHBA1D23G5009634
2016 Lexus RC 350 Base,2016,Lexus,White,38230,VROOM (Milwaukee),(877) 682-3020,,,16022,73,White,Red,8-Speed Automatic w/OD,RWD,JTHHE5BC1G5013635
2016 Lexus NX 300h Base,2016,Lexus,Gray,35230,VROOM (Milwaukee),(877) 682-3020,,,15741,73,Gray,Tan,Variable,AWD,JTJBJRBZXG2043438
2015 Lexus GS 350 350,2015,Lexus,Silver,31000,Lexus of Milwaukee,(414) 973-2600,5,9,63550,74,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1BL9FA001970
2016 Lexus RX 350 350,2016,Lexus,Silver,46000,Lexus of Milwaukee,(414) 973-2600,5,9,13285,74,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA6GC041397
2015 Lexus RX 350 350,2015,Lexus,White,29900,Lexus of Milwaukee,(414) 375-4932,5,9,66656,74,Ultra White,Cabernet,8-Speed Automatic,AWD,2T2BK1BA4FC309589
2017 Lexus GX 460 Base,2017,Lexus,Black,48000,Lexus of Milwaukee,(414) 973-2600,5,9,21000,74,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX7H5155750
2017 Lexus ES 350 Base,2017,Lexus,White,38000,Lexus of Milwaukee,(414) 375-4932,5,9,5752,74,Eminent White Pearl,Beige,6-Speed Automatic,FWD,58ABK1GG4HU071318
2015 Lexus ES 350 350,2015,Lexus,Silver,27000,Lexus of Milwaukee,(414) 973-2600,5,9,47916,74,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG1F2174862
2014 Lexus LS 460 Base,2014,Lexus,Black,36900,Lexus of Milwaukee,(414) 973-2600,5,9,64822,74,Obsidian Black,Parchment,8-Speed Automatic,AWD,JTHCL5EF6E5019773
2017 Lexus GX 460 Base,2017,Lexus,Black,48500,Lexus of Milwaukee,(414) 375-4932,5,9,16160,74,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX6H5162317
2013 Lexus GX 460 Premium,2013,Lexus,Black,26000,Lexus of Milwaukee,(414) 973-2600,5,9,105055,74,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJJM7FX0D5057083
2013 Lexus RX 350 Base,2013,Lexus,White,30900,Lexus of Milwaukee,(414) 973-2600,5,9,15570,74,Starfire Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA9DC198969
2017 Lexus GX 460 Base,2017,Lexus,Black,48000,Lexus of Milwaukee,(414) 973-2600,5,9,25700,74,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX8H5156860
2017 Lexus ES 350 Base,2017,Lexus,Gray,35000,Lexus of Milwaukee,(414) 973-2600,5,9,17500,74,Nebula Gray Pearl,Flaxen,6-Speed Automatic,FWD,58ABK1GG0HU071400
2014 Lexus ES 350 Base,2014,Lexus,Silver,21300,Lexus of Milwaukee,(414) 973-2600,5,9,70183,74,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG7E2129682
2015 Lexus RX 350 Base,2015,Lexus,White,31000,Lexus of Milwaukee,(414) 375-4932,5,9,30121,74,Starfire Pearl,Parchment,6-Speed Automatic,AWD,2T2BK1BA1FC258052
2017 Lexus RX 350 350,2017,Lexus,Red,46000,Lexus of Milwaukee,(414) 375-4932,5,9,4036,74,Matador Red Mica,Parchment,8-Speed Automatic,AWD,2T2BZMCA5HC107519
2014 Lexus ES 350 Base,2014,Lexus,Gray,21000,Lexus of Milwaukee,(414) 973-2600,5,9,76734,74,Nebula Gray Pearl,Light Gray,6-Speed Automatic,FWD,JTHBK1GG8E2108257
2016 Lexus ES 350 Base,2016,Lexus,White,35800,Lexus of Milwaukee,(414) 973-2600,5,9,1052,74,Eminent White Pearl,Flaxen,6-Speed Automatic,FWD,JTHBK1GG0G2242392
2015 Lexus NX 200t 200T,2015,Lexus,White,33000,Lexus of Milwaukee,(414) 973-2600,5,9,36738,74,Eminent White Pearl,Flaxen,6-Speed Automatic,AWD,JTJBARBZ6F2021449
2012 Lexus ES 350 Base,2012,Lexus,Brown,16500,Lexus of Milwaukee,(414) 973-2600,5,9,68100,74,Truffle Mica,Parchment,6-Speed Automatic,FWD,JTHBK1EG1C2473704
2012 Lexus CT 200h 200H,2012,Lexus,Gray,12878,Porsche Milwaukee North,(888) 481-5925,,,73638,74,Nebula Gray Pearl,,Automatic CVT,FWD,JTHKD5BH0C2086446
2002 Lexus RX 300,2002,Lexus,Silver,4950,Car Planet,(414) 292-9743,2.6,5,132790,74,Silver,Black,4-Speed Automatic,AWD,JTJHF10UX20270718
2014 Lexus IS 250 Base,2014,Lexus,Black,21995,Uno's Auto Sales,(414) 312-4805,4.7,95,55335,74,Black,Black,6-SPEED A/T,Rear Wheel Drive,JTHBF1D24E5010077
2009 Lexus RX 350,2009,Lexus,Other,,Bergstrom Imports of Oshkosh,(877) 685-1374,3,740,142584,74,Unspecified,,5-Speed Automatic,AWD,2T2HK31U09C101859
2010 Lexus RX 350 Base,2010,Lexus,Black,10998,Ray Chevrolet,(866) 636-0613,4.9,2898,156685,76,Black,,6-Speed Automatic,AWD,2T2BK1BA8AC031384
