name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain
2015 BMW 3 Series 328i Xdrive Sedan,WBA3B5G55FNS14335,BMW,3 Series,2015,23500,46903,Jet Black,OYSTER,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 3 Series 328i Xdrive Sedan,WBA3B5G5XFNS13861,BMW,3 Series,2015,26250,41018,Mineral Gray Metallic,OYSTER,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 535i xDrive Sedan,WBA5B3C5XFD540561,BMW,5 Series,2015,34876,29673,Glacier Silver Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW 535i xDrive Sedan,WBA5B3C5XGD549584,BMW,5 Series,2016,37968,26521,Gray,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2014 BMW 535d xDrive Sedan,WBAFV3C59EDZ33672,BMW,5 Series,2014,25986,57280,Glacier Silver Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 BMW 530i xDrive Sedan,WBAJA7C37HG458103,BMW,5 Series,2017,,8914,Alpine White,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 BMW 530i xDrive Sedan,WBAJA7C34HG903848,BMW,5 Series,2017,45970,9499,Jet Black,BLACK SENSA,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2012 BMW X3 xDrive28i SAV,5UXWX5C55CL723211,BMW,X3,2012,14685,80370,Alpine White,CHESTNUT,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW X3 xDrive35i SAV,5UXWX7C58G0K36393,BMW,X3,2016,34779,48210,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2018 BMW X3 xDrive30i SAV,5UXTR9C53JLC68993,BMW,X3,2018,42875,4,Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,,
2015 BMW X3 xDrive28i SAV,5UXWX9C54F0D48962,BMW,X3,2015,23500,63024,Space Gray Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW X3 xDrive28i SAV,5UXWX9C56G0D88008,BMW,X3,2016,33350,29615,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW X3 xDrive28i SAV,5UXWX9C55G0D72964,BMW,X3,2016,28775,56839,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 BMW X3 xDrive28i SAV,5UXWX9C30H0W78192,BMW,X3,2017,41498,5700,Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 BMW X3 xDrive28i SAV,5UXWX9C33H0W67171,BMW,X3,2017,33991,26237,Jet Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW Z4 sDrive28i Convertible,WBALL5C58FP557471,BMW,Z4,2015,34866,22473,Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Manual,Rear Wheel Drive
2015 BMW X6 Xdrive35i SUV,5UXKU2C53F0N76074,BMW,X6,2015,43000,47882,Mineral White Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW X5 xDrive50i xDrive50i SAV,5UXKR6C52G0J81040,BMW,X5,2016,53998,34524,Black Sapphire Metallic,,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2013 BMW X5 xDrive35i SAV,5UXZV4C52D0E03931,BMW,X5,2013,26899,38689,Black Sapphire Metallic,,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2014 BMW X5 xDrive35i SAV,5UXKR0C58E0C27161,BMW,X5,2014,30785,61000,Gray,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW 750i xDrive Sedan,WBA7F2C52GG415352,BMW,7 Series,2016,65136,31154,Carbon Black Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 BMW 750i xDrive Sedan,WBA7F2C35HG422960,BMW,7 Series,2017,79998,6210,Ruby Black Metallic,IVORY WHITE/BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 750i Li xDrive Sedan,WBAYF8C57FD655066,BMW,7 Series,2015,43485,42593,Dark Graphite,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2011 BMW 535i xDrive Sedan,WBAFU7C5XBC874739,BMW,5 Series,2011,15863,87856,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2014 BMW 650i 650i Convertible,WBAYP9C55ED169499,BMW,6 Series,2014,45499,46628,Alpine White,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,Rear Wheel Drive
2013 BMW 535i xDrive 535i Xdrive Sedan,WBAFU7C53DDU69318,BMW,5 Series,2013,19860,60093,Black Sapphire Metallic,OYSTER/BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 535i xDrive Sedan,WBA5B3C50FD546403,BMW,5 Series,2015,35500,23611,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 428i xDrive Gran Coupe,WBA4C9C53FD330640,BMW,4 Series Gran Coupe,2015,33452,31437,Black Sapphire Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 428i xDrive Convertible,WBA3V9C57F5A78541,BMW,4 Series,2015,34900,42615,Black Sapphire Metallic,OYSTER,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 4 Series 435i Xdrive Gran Coupe Hatchback,WBA4B3C50FGV48601,BMW,4 Series Gran Coupe,2015,38000,30005,Jet Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2014 BMW 4 Series 435i Convertible,WBA3T3C5XEJ876540,BMW,4 Series,2014,36000,16820,Melbourne Red Metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,Rear Wheel Drive
2015 BMW 4 Series 428i Xdrive Convertible,WBA3V9C57FP799380,BMW,4 Series,2015,40686,39004,Glacier Silver,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 BMW 4 Series 428i Xdrive Convertible,WBA3T1C52FP820076,BMW,4 Series,2015,36250,40744,Alpine White,OYSTER,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 BMW 340i xDrive Sedan,WBA8B7G58GNT14142,BMW,3 Series,2016,32993,36590,Black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2014 BMW 328i xDrive 328i Xdrive,WBA3B5G59ENS07550,BMW,3 Series,2014,19995,32703,Jet Black,BLACK,CJ Wilson Mazda of Lake Villa,847-245-7600,Automatic,All Wheel Drive
2014 BMW 3 Series 328i Xdrive,WBA3B5G56ENS06999,BMW,3 Series,2014,22491,33001,Mineral White Metallic,,Anastos Motors,262-657-6020,Automatic,All Wheel Drive
2014 BMW 3 Series 320i Xdrive,WBA3C3C50EF984877,BMW,3 Series,2014,18991,36404,Mojave Metallic,,Anastos Motors,262-657-6020,Automatic,All Wheel Drive
Used 2014 BMW 528i xDrive Sedan,WBA5A7C59ED219930,BMW,5 Series,2014,19900,71471,Silver,N/A,Patrick Buick GMC,262-652-8292,Automatic,All Wheel Drive
2014 BMW 320i xDrive,WBA3C3C51EF986914,BMW,3 Series,2014,18917,41426,Mineral Gray,,Frank Boucher Imports,888-238-5743 888-414-4987,Automatic,All Wheel Drive
2011 BMW X3 xDrive28i,5UXWX5C56BL700275,BMW,X3,2011,14587,83979,Vermilion Red Metallic,OYSTER W NEVADA LEATHER UPHOLSTERY,Frank Boucher Imports,888-238-5743 888-414-4987,Automatic,All Wheel Drive
Used 2010 BMW 750i xDrive Sedan,WBAKC6C54ACL67992,BMW,7 Series,2010,19893,72395,Black Sapphire Metallic,Black W/nappa Leather Upholstery,Frank Boucher Chevrolet Cadillac,(866) 726-4452,Automatic,All Wheel Drive
2013 BMW 328i xDrive w/SULEV Sedan,WBA3B5G54DNP41215,BMW,3 Series,2013,17995,38252,Mineral Gray,,Racine Honda,262-898-2900,Automatic,All Wheel Drive
2014 BMW X3 xDrive28i AWD SUV,5UXWX9C50E0D39660,BMW,X3,2014,27800,20765,Jet Black,Black,Jacobson Auto Sales Inc,920-235-3040,Automatic,All Wheel Drive
2014 BMW 320i xDrive AWD Sedan,WBA3C3C59EP661552,BMW,3 Series,2014,21800,14594,Mineral Grey Metallic,Black,Jacobson Auto Sales Inc,920-235-3040,Automatic,All Wheel Drive
2008 BMW 550i i Sedan,WBANW53558CT48134,BMW,5 Series,2008,11991,112568,,,Brian Bemis Auto World Inc,815-895-8105,Manual,Rear Wheel Drive
2015 BMW X3,5UXWX7C58F0K34593,BMW,X3,2015,31495,39004,Space Gray Metallic,Black Full Leather,Autowerks Group Inc.,,Automatic,All Wheel Drive
2006 BMW 3 Series,WBAVB335X6KR77097,BMW,3 Series,2006,,119001,Carbon Black Metallic,Cinnamon Full Leather,Autowerks Group Inc.,,Manual,Rear Wheel Drive
2009 BMW X5,5UXFE43589L273336,BMW,X5,2009,13995,78137,Carbon Black Metallic,Black Full Leather,Autowerks Group Inc.,,Automatic,All Wheel Drive
2010 BMW X5,5UXFE4C59AL384384,BMW,X5,2010,14495,88822,Carbon Black Metallic,Black Full Leather,Autowerks Group Inc.,,Automatic,All Wheel Drive
2002 BMW 325 IT Sport Wagon,WBAEN334X2PC10493,BMW,3 Series,2002,,199975,White,Black,"Auto Audits, Inc.",847-639-9359,Manual,Rear Wheel Drive
2015 BMW 2 SERIES,WBA1J9C56FVX99238,BMW,2 Series,2015,29988,20000,BLACK SAPPHIRE METALLIC,BLACK,International European Motor Group,877-647-2584,Automatic,All Wheel Drive
2010 BMW Z4,WBALM7C52AE382339,BMW,Z4,2010,26588,32900,BLACK SAPPHIRE METALLIC,BLACK DAKOTA LEATHER,International European Motor Group,877-647-2584,Manual,Rear Wheel Drive
2014 BMW X5,5UXKS4C53E0J96054,BMW,X5,2014,43999,45474,BLACK SAPPHIRE METALLIC,MOCHA,International European Motor Group,877-647-2584,Automatic,All Wheel Drive
2010 BMW M3,WBSPM9C57AE202037,BMW,M3,2010,32955,40500,BLACK,BLACK,International European Motor Group,877-647-2584,Manual,Rear Wheel Drive
2014 BMW X5,5UXKR0C54E0K45184,BMW,X5,2014,42999,55000,ALPINE WHITE,BLACK LEATHER,International European Motor Group,877-647-2584,Automatic,All Wheel Drive
2011 BMW 3 SERIES,WBAKF9C55BE262165,BMW,3 Series,2011,21995,55000,WHITE,BLACK,International European Motor Group,877-647-2584,Manual,All Wheel Drive
,WBANW5C50ACT56549,BMW,5 Series,2010,16995,49268,CARBON BLACK METALLIC,BLACK,International European Motor Group,877-647-2584,Manual,Rear Wheel Drive
2008 BMW 1 SERIES,WBAUC73588VF25668,BMW,1 Series,2008,11955,80789,ALPINE WHITE,BEIGE BOSTON LEATHER,International European Motor Group,877-647-2584,Manual,Rear Wheel Drive
2008 BMW 3 SERIES,WBAVT73518FZ37359,BMW,3 Series,2008,13995,79825,,,International European Motor Group,877-647-2584,Manual,All Wheel Drive
2007 BMW Z4 M,5UMBT93507LY53384,BMW,Z4 M,2007,19999,79851,BLACK SAPPHIRE,DOVE GREY,International European Motor Group,877-647-2584,Manual,Rear Wheel Drive
Used 2005 BMW X5 3.0i AWD 4dr SUV,5UXFA13555LY19143,BMW,X5,2005,,89283,,N/A,Palmen Buick Gmc Cadillac,855-615-1400,Manual,All Wheel Drive
2010 BMW 328 XI,WBAPK7C58AA459441,BMW,3 Series,2010,14599,72000,Silver,Black,Carmax Kenosha,262-857-6212,Manual,All Wheel Drive
2003 BMW 3 Series 325xi,WBAEU33443PH88271,BMW,3 Series,2003,6295,142931,Topaz Blue Metallic,Gray,Kenosha Nissan,(855) 902-6420,Manual,All Wheel Drive
2015 BMW 328 XI,WBA3B3C57FJ984067,BMW,3 Series,2015,20998,53000,Blue,Black,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2015 BMW 328 XI,WBA3B3G58FNR87403,BMW,3 Series,2015,23998,17000,Gray,Black,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2015 BMW 320 XI,WBA3C3C55FK202467,BMW,3 Series,2015,19998,36000,White,Tan,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2015 BMW 535 XI,WBA5B3C55FD542458,BMW,5 Series,2015,30998,32000,Blue,Tan,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2012 BMW 650 XI,WBALX5C55CC893909,BMW,6 Series,2012,31998,47000,Silver,Black,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2015 BMW 4 Series 435i xDrive $65k MSRP M-Sport 1 Owner,WBA3R5C56FK372458,BMW,4 Series,2015,28999,53380,Mineral Gray Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2007 BMW 6 Series M6 $109K Msrp HUD Clean Carfax,WBSEH93527B798874,BMW,M6,2007,25777,58223,Black Sapphire Metallic,Indianapolis Red,XL Auto Group,888-693-1642,Automated Manual,Rear Wheel Drive
2012 BMW 3 Series 335is M-Sport 6-Speed Manual Clean Carfax!,WBAKG1C50CJ217013,BMW,3 Series,2012,25999,67524,Le Mans Blue Metallic,Oyster/Black,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2014 BMW 5 Series 535d Driver Assist Pkg Cold Weather Pkg,WBAXA5C50ED001971,BMW,5 Series,2014,26777,29263,Black Sapphire Metallic,Black,XL Auto Group,888-693-1642,Automatic,Rear Wheel Drive
2015 BMW 4 Series 428i xDrive M-Sport 1 Owner Clean Carfax,WBA3N9C56FK246460,BMW,4 Series,2015,27777,37663,Estoril Blue Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2014 BMW X6 xDrive50i 1 Owner Premium/Tech Pkg $81K MSRP,5UXFG8C56EL593265,BMW,X6,2014,33999,51715,Jet Black,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2015 BMW 5 Series 550i M-Sport xDrive $79k Msrp 1 Owner Clean Carfax,WBAKP9C52FD693829,BMW,5 Series,2015,36777,57013,Jet Black,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2013 BMW M3! $83k Msrp! Rare Frozen Blue Edition!,WBSKG9C53DJ594219,BMW,M3,2013,37999,61742,Individual Frozen Blue,Black,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2015 BMW X5 xDrive50i M-Sport $82k Msrp 1 Owner Clean Carfax!,5UXKR6C59F0J75685,BMW,X5,2015,40999,48463,Carbon Black Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
"2013 BMW M3 Coupe Competition Pkg $74,975 Msrp Clean Carfax!",WBSKG9C52DJ593594,BMW,M3,2013,41999,31590,Jet Black,Black,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2013 BMW 7 Series ALPINA B7 xDrive LWB 1 Owner,WBAYF8C51DDS17396,BMW,7 Series,2013,43999,68085,Ruby Black Metallic,Canyon Brown,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2016 BMW X5 xDrive50i! $90K MSRP! M-SPORT! NIGHT VISION!,5UXKR6C52G0J81071,BMW,X5,2016,44999,49957,Carbon Black Metallic,Canberra Beige,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2015 BMW M5,WBSFV9C5XFD595229,BMW,M5,2015,46999,66153,Alpine White,Black,XL Auto Group,888-693-1642,Automated Manual,Rear Wheel Drive
2015 BMW X6 xDrive50i,5UXKU6C5XF0F94128,BMW,X6,2015,49999,38172,Jet Black,Cognac/Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2008 BMW 7 Series 750Li Luxury Seating Pkg Navi Keyless Start,WBAHN83598DT82590,BMW,7 Series,2008,10999,90706,Monaco Blue Metallic,Cream Beige,XL Auto Group,888-693-1642,Automatic,Rear Wheel Drive
2003 BMW 5 Series 540i M-Sport 6-Speed Manual!,WBADN53473GF71575,BMW,5 Series,2003,13999,89714,Titanium Silver Metallic,Gray,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2010 BMW 5 Series 550i! $65K MSRP!,WBANW5C51ACT57130,BMW,5 Series,2010,14999,85209,Alpine White,Cream Beige,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2007 BMW Z4 3.0si 6-Speed *Rare Coupe* Sport Pkg Clean Carfax!,4USDU535X7LV34474,BMW,Z4,2007,16990,88632,Silver Gray Metallic,Black,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2012 BMW 3 Series 335i! 6-Speed Manual Trans! $63k MSRP!,WBADX7C58CE828640,BMW,3 Series,2012,19999,92656,Le Mans Blue Metallic,Saddle Brown,XL Auto Group,888-693-1642,Manual,Rear Wheel Drive
2014 BMW 5 Series 535d $66k Msrp Luxury Line Clean Carfax,WBAXA5C59ED689274,BMW,5 Series,2014,23999,57267,Mineral White Metallic,Dakota Black Leather,XL Auto Group,888-693-1642,Automatic,Rear Wheel Drive
2009 BMW X6 xDrive35i,5UXFG43559L222287,BMW,X6,2009,19380,81484,Gray,Black,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2013 BMW X6 xDrive35i,5UXFG2C58DL787954,BMW,X6,2013,27990,68070,Black,Black Leather,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2013 BMW 650i xDrive,WBAYM1C51DDZ02415,BMW,6 Series,2013,32980,52552,Black,Black Leather,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2011 BMW 535i xDrive XI,WBAFU7C56BC871143,BMW,5 Series,2011,19990,62420,Blue,Black,Executive Motor Carz,877-668-1553,Automatic,All Wheel Drive
2007 BMW 525xi,WBANF33557CS40020,BMW,5 Series,2007,10990,44888,Blue,Auburn,Executive Motor Carz,877-668-1553,Manual,All Wheel Drive
,WBANV93588CZ70155,BMW,5 Series,2008,9995,89802,Black,Gray,1 Price Auto Sales,,Manual,All Wheel Drive
,WBAVC93548K039132,BMW,3 Series,2008,10480,49695,Silver,,1 Price Auto Sales,,Manual,All Wheel Drive
2011 BMW 3 Series 328i xDrive Sedan,WBAPK7C58BA972691,BMW,3 Series,2011,11450,95339,Silver,Black,Van Horn Auto Group,(800) 236-1415,Manual,All Wheel Drive
2010 BMW 7 Series 750i xDrive Sedan,WBAKC6C57AC393342,BMW,7 Series,2010,14998,118943,Silver,Black,Van Horn Auto Group,(800) 236-1415,Automatic,All Wheel Drive
1997 BMW 8-Series CI AUTOMATIC,WBAEF8323VCC31559,BMW,8 Series,1997,12999,128833,Silver,,Route 41 Budget Auto,877-201-9062,Automatic,Rear Wheel Drive
,WBA3B3C56DF542350,BMW,3 Series,2013,15950,75695,Jet Black,Black,Al Piemonte,(847) 426-2000,Automatic,All Wheel Drive
2011 BMW 750i xDrive AWD M Sport Navigation,WBAKC6C5XBC395071,BMW,7 Series,2011,25977,75940,Exterior: Black Sapphire Metallic,,Cucci Ford,888-554-0855,Automatic,All Wheel Drive
2015 BMW X1 xDrive28i,WBAVL1C53FVY36274,BMW,X1,2015,18995,33975,White,Select,Economy Plus Auto Sales,,Automatic,All Wheel Drive
2013 BMW 750Li xDrive 750 Lix MSPORT Loaded BMW CPO,WBAYF8C52DD140912,BMW,7 Series,2013,31995,48766,Black,Leather,Economy Plus Auto Sales,,Automatic,All Wheel Drive
2011 BMW 3-Series 328i xDrive,WBAPK5C50BA656447,BMW,3 Series,2011,10995,,Black,Select,Economy Plus Auto Sales,,Manual,All Wheel Drive
2013 BMW X3 xDrive28i Xdrive28i SAV,5UXWX9C59D0D05666,BMW,X3,2013,19295,46109,Space Gray Metallic,BEIGE,Gurnee Hyundai,888-574-6160 888-487-5122,Automatic,All Wheel Drive
2006 BMW 325xi 325xi Sedan,WBAVD13526KT79522,BMW,3 Series,2006,6995,104320,Sparkling Graphite,TERRA,Gurnee Hyundai,888-574-6160 888-487-5122,Manual,All Wheel Drive
2007 BMW 5 Series 530xi,WBANF73537CC34873,BMW,5 Series,2007,7995,126724,,Beige,Gurnee Volkswagen,866-413-5581 866-413-3570,Manual,All Wheel Drive
2012 BMW X3 xDrive28i,5UXWX5C50CL720247,BMW,X3,2012,14895,90740,Space Gray Metallic,Black,Gurnee Volkswagen,866-413-5581 866-413-3570,Automatic,All Wheel Drive
Used 2011 BMW 328i Sedan,WBAPH5G58BNN59529,BMW,3 Series,2011,11990,64473,Gray,Black,Anthony Pontiac-gmc-buick,847-856-3080,Manual,Rear Wheel Drive
Used 2016 BMW 328i xDrive Gran Turismo Wagon,WBA8Z5C59GG502341,BMW,3 Series Gran Turismo,2016,29999,16133,Gray,Black,Anthony Pontiac-gmc-buick,847-856-3080,Automatic,All Wheel Drive
Used 2015 BMW i3 4dr HB w/Range Extender,WBY1Z4C55FV279285,BMW,i3,2015,23887,7015,White,Tera Dalbergia Brown,Anthony Pontiac-gmc-buick,847-856-3080,Direct Drive,Rear Wheel Drive
Used 2015 BMW 335i xDrive Sedan,WBA3B9G5XFNR92895,BMW,3 Series,2015,29276,43824,Gray,Black,Anthony Pontiac-gmc-buick,847-856-3080,Automatic,All Wheel Drive
Used 2015 BMW 328i xDrive Sports Wagon,WBA3G7C58FK296582,BMW,3 Series,2015,28999,34041,White,Black,Anthony Pontiac-gmc-buick,847-856-3080,Automatic,All Wheel Drive
Used 2014 BMW 7 Series 750Li xDrive,WBAYF8C52ED653255,BMW,7 Series,2014,39990,43456,White,,Gillespie Ford,847-281-5507,Automatic,All Wheel Drive
Used 2015 BMW X3 xDrive28i,5UXWX9C55F0D51935,BMW,X3,2015,26910,44853,Deep Sea Blue Metallic,Sand Beige,Gillespie Ford,847-281-5507,Automatic,All Wheel Drive
,WBA3B5C57EP541103,BMW,3 Series,2014,17999,49025,BLUE,BLACK,Mighty Auto Sales,,Automatic,All Wheel Drive
2014 BMW X1 xDrive28i,WBAVL1C54EVY18770,BMW,X1,2014,14900,85324,Dark Gray,Leather,Premium Auto Sales Inc.,847-837-1234,Automatic,All Wheel Drive
2012 BMW 5-Series 528i xDrive,WBAXH5C54CDW10649,BMW,5 Series,2012,17000,48876,Dark Gray,Leather,Premium Auto Sales Inc.,847-837-1234,Automatic,All Wheel Drive
2002 BMW M3 Convertible,WBSBR93462EX23142,BMW,M3,2002,15000,81533,Silver,Leather,Premium Auto Sales Inc.,847-837-1234,Manual,Rear Wheel Drive
2012 BMW 3-Series 328i Sedan,WBA3A5C59CF342902,BMW,3 Series,2012,15900,62691,Gray,Leather,Premium Auto Sales Inc.,847-837-1234,Manual,Rear Wheel Drive
2013 BMW 3-Series 328i Sedan,WBA3A5G58DNP22301,BMW,3 Series,2013,13500,72203,Silver,Leather,Premium Auto Sales Inc.,847-837-1234,Manual,Rear Wheel Drive
"2017 BMW X3 xDrive28i in Mundelein, Illinois",5UXWX9C37H0W72387,BMW,X3,2017,31995,18674,Mineral White Metallic,Beige/Black,Northwest Motors,(224)475-4190,Automatic,All Wheel Drive
"2011 BMW 3 Series 328i xDrive in Mundelein, Illinois",WBAPK7C56BA972317,BMW,3 Series,2011,10495,109654,Blue Water Metallic,Gray,Northwest Motors,224-475-4190,Manual,All Wheel Drive
"2008 BMW X3 3.0si in Mundelein, Illinois",WBXPC93428WJ07622,BMW,X3,2008,8995,99364,Montego Blue Metallic,Gray,Northwest Motors,(224)475-4190,Manual,All Wheel Drive
2015 BMW X5 xDrive50i AWD,5UXKR6C58F0J79100,BMW,X5,2015,44977,22475,Gray,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2014 BMW X6 M With Navigation & AWD,5YMGZ0C53E0J99863,BMW,X6 M,2014,44977,33435,Gray,Silverstone,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2013 BMW X3 xDrive28i AWD,5UXWX9C5XD0D00900,BMW,X3,2013,14000,100149,Alpine White,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 BMW X6 xDrive50i With Navigation & AWD,5UXKU6C53F0F94214,BMW,X6,2015,51777,36186,Mineral White Metallic,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2017 BMW X6 xDrive50i With Navigation & AWD,5UXKU6C5XH0S82570,BMW,X6,2017,51987,49628,Flamenco Red Metallic,Ivory White/Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 BMW M3 With Navigation,WBS3C9C58FP805740,BMW,M3,2015,52277,23554,Blue,Sakhir Orange/Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Manual,Rear Wheel Drive
2015 BMW M4 Base With Navigation,WBS3U9C56FJ967916,BMW,M4,2015,52570,23018,Black Sapphire Metallic,Sakhir Orange/Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Manual,Rear Wheel Drive
2018 BMW 5 Series 530i xDrive With Navigation & AWD,WBAJA7C5XJWA72002,BMW,5 Series,2018,52777,10681,,,Motorwerks of Barrington,888-570-6761 888-570-6837,,
2018 BMW 5 Series 530i xDrive With Navigation & AWD,WBAJA7C58JWA72046,BMW,5 Series,2018,52987,9521,,,Motorwerks of Barrington,888-570-6761 888-570-6837,,
2017 BMW 6 Series 650i xDrive Gran Coupe AWD,WBA6D6C57HG388448,BMW,6 Series Gran Coupe,2017,71987,9438,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2016 BMW M6 Base With Navigation,WBS6E9C54GGF92586,BMW,M6 Gran Coupe,2016,72222,19469,San Marino Blue Metallic,Sakhir Orange/Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automated Manual,Rear Wheel Drive
2016 BMW X5 M With Navigation & AWD,5YMKT6C57G0R78457,BMW,X5 M,2016,73577,34301,Black,Silverstone,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2016 BMW M5 Base With Navigation,WBSFV9C55GG343324,BMW,M5,2016,77277,3089,Monte Carlo Blue Metallic,Silverstone,Motorwerks of Barrington,888-570-6761 888-570-6837,Automated Manual,Rear Wheel Drive
2016 BMW M5 Base With Navigation,WBSFV9C57GG343325,BMW,M5,2016,77277,3188,Alpine White,Sakhir Orange/Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automated Manual,Rear Wheel Drive
2017 BMW 7 Series 750i xDrive With Navigation & AWD,WBA7F2C50HG422382,BMW,7 Series,2017,79987,11509,,,Motorwerks of Barrington,888-570-6761 888-570-6837,,All Wheel Drive
2015 BMW i3 with Range Extender,WBY1Z4C52FV279342,BMW,i3,2015,23777,19006,,,Motorwerks of Barrington,888-570-6761 888-570-6837,Direct Drive,Rear Wheel Drive
2015 BMW X1 xDrive28i AWD,WBAVL1C56FVY24670,BMW,X1,2015,23777,27810,Black,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2013 BMW 5 Series 535i xDrive Gran Turismo AWD,WBASP2C56DC339340,BMW,5 Series Gran Turismo,2013,23987,30681,Imperial Blue Metallic,Venetian Beige,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
2015 BMW X3 xDrive28i AWD,5UXWX9C57F0D59454,BMW,X3,2015,28945,32102,White,Black,Motorwerks of Barrington,888-570-6761 888-570-6837,Automatic,All Wheel Drive
